Segments	Energy	Value	Error
16	0.000255143	0.0	0.0
16	0.000297696	0.0	0.0
16	0.000347347	0.0	0.0
16	0.000405278	0.0	0.0
16	0.000472871	0.0	0.0
16	0.000551737	0.0	0.0
16	0.000643757	0.0	0.0
16	0.000751124	0.0	0.0
16	0.000876398	0.0	0.0
16	0.00102257	2.24091e-08	0.0207
16	0.00119311	1.95732e-07	0.008
16	0.0013921	2.80453e-07	0.008
16	0.00162428	3.9459e-07	0.0077
16	0.00189518	5.9394e-08	0.008
16	0.00221126	8.59728e-08	0.0081
16	0.00258006	1.29027e-07	0.0082
16	0.00301036	1.88935e-07	0.0082
16	0.00351244	2.8561e-07	0.0083
16	0.00409825	4.25617e-07	0.0083
16	0.00478176	6.43402e-07	0.0083
16	0.00557927	9.97922e-07	0.0084
16	0.0065098	1.60827e-06	0.0081
16	0.00759551	2.2678e-06	0.0085
16	0.00886231	4.12469e-06	0.0079
16	0.0103404	5.34073e-06	0.0086
16	0.012065	8.01212e-06	0.0086
16	0.0140772	1.25424e-05	0.0087
16	0.016425	1.99024e-05	0.0086
16	0.0191644	3.1404e-05	0.0084
16	0.0223607	5.03225e-05	0.0082
16	0.02609	8.08581e-05	0.0077
16	0.0304414	0.00013194	0.007
16	0.0355185	0.000220902	0.0061
16	0.0414423	0.000384714	0.005
16	0.0483541	0.000682703	0.004
16	0.0564187	0.00113879	0.0032
16	0.0658283	0.00170601	0.0027
16	0.0768073	0.00227598	0.0023
16	0.0896174	0.00277238	0.0021
16	0.104564	0.00320289	0.002
16	0.122003	0.0035561	0.0019
16	0.142351	0.00381691	0.0018
16	0.166093	0.00398043	0.0018
16	0.193794	0.00428543	0.0017
16	0.226116	0.00441507	0.0016
16	0.263828	0.00452389	0.0016
16	0.307829	0.00443038	0.0016
16	0.35917	0.0043512	0.0016
16	0.419073	0.00436729	0.0016
16	0.488966	0.00439847	0.0016
16	0.570517	0.00822203	0.0013
16	0.665669	0.00417245	0.0015
16	0.776691	0.00419676	0.0015
16	0.906229	0.00422781	0.0014
16	1.05737	0.00426474	0.0014
16	1.23372	0.00430607	0.0014
16	1.43948	0.00433959	0.0014
16	1.67956	0.00437678	0.0014
16	1.95969	0.00437391	0.0014
16	2.28653	0.00439224	0.0014
16	2.66788	0.00438313	0.0014
16	3.11283	0.00436583	0.0014
16	3.63199	0.00433218	0.0014
16	4.23774	0.00425774	0.0014
16	4.94452	0.00417109	0.0014
16	5.76918	0.00407565	0.0014
16	6.73138	0.00394796	0.0014
16	7.85405	0.00379972	0.0014
16	9.16396	0.0036124	0.0015
16	10.6923	0.00343767	0.0015
16	12.4756	0.00321527	0.0016
16	14.5563	0.00300556	0.0016
16	16.9841	0.00275633	0.0017
16	19.8167	0.00250668	0.0018
16	23.1218	0.00225318	0.0019
16	26.9781	0.00198903	0.002
16	31.4775	0.00170859	0.0021
16	36.7274	0.0014079	0.0024
16	42.8529	0.00105979	0.0027
16	50.0	0.000504898	0.004
17	1e-05	0.0	0.0
17	1.16678e-05	0.0	0.0
17	1.36138e-05	0.0	0.0
17	1.58843e-05	0.0	0.0
17	1.85336e-05	0.0	0.0
17	2.16246e-05	0.0	0.0
17	2.52312e-05	0.0	0.0
17	2.94393e-05	0.0	0.0
17	3.43493e-05	0.0	0.0
17	4.00781e-05	0.0	0.0
17	4.67624e-05	0.0	0.0
17	5.45616e-05	0.0	0.0
17	6.36614e-05	0.0	0.0
17	7.4279e-05	0.0	0.0
17	8.66674e-05	0.0	0.0
17	0.000101122	0.0	0.0
17	0.000117987	0.0	0.0
17	0.000137665	0.0	0.0
17	0.000160626	0.0	0.0
17	0.000187415	0.0	0.0
17	0.000218672	0.0	0.0
17	0.000255143	0.0	0.0
17	0.000297696	0.0	0.0
17	0.000347347	0.0	0.0
17	0.000405278	0.0	0.0
17	0.000472871	0.0	0.0
17	0.000551737	0.0	0.0
17	0.000643757	0.0	0.0
17	0.000751124	0.0	0.0
17	0.000876398	0.0	0.0
17	0.00102257	1.78579e-08	0.0233
17	0.00119311	1.51861e-07	0.009
17	0.0013921	2.14547e-07	0.0091
17	0.00162428	3.05065e-07	0.0087
17	0.00189518	4.5712e-08	0.0092
17	0.00221126	6.64021e-08	0.0093
17	0.00258006	9.61768e-08	0.0094
17	0.00301036	1.4335e-07	0.0094
17	0.00351244	2.17409e-07	0.0095
17	0.00409825	3.29354e-07	0.0095
17	0.00478176	4.91661e-07	0.0095
17	0.00557927	7.62411e-07	0.0096
17	0.0065098	1.23359e-06	0.0093
17	0.00759551	1.73427e-06	0.0096
17	0.00886231	3.1792e-06	0.009
17	0.0103404	4.13556e-06	0.0097
17	0.012065	6.17014e-06	0.0099
17	0.0140772	9.72863e-06	0.0099
17	0.016425	1.50006e-05	0.0099
17	0.0191644	2.40892e-05	0.0097
17	0.0223607	3.80431e-05	0.0094
17	0.02609	6.14381e-05	0.0088
17	0.0304414	9.92951e-05	0.008
17	0.0355185	0.000169032	0.007
17	0.0414423	0.00029637	0.0058
17	0.0483541	0.000526505	0.0046
17	0.0564187	0.000882248	0.0037
17	0.0658283	0.00134063	0.003
17	0.0768073	0.00180834	0.0026
17	0.0896174	0.00222804	0.0024
17	0.104564	0.00260664	0.0022
17	0.122003	0.00290638	0.0021
17	0.142351	0.00314202	0.002
17	0.166093	0.00329399	0.0019
17	0.193794	0.00358037	0.0018
17	0.226116	0.00370394	0.0018
17	0.263828	0.00381989	0.0017
17	0.307829	0.00378729	0.0018
17	0.35917	0.00374702	0.0018
17	0.419073	0.00377115	0.0017
17	0.488966	0.00382233	0.0017
17	0.570517	0.00732156	0.0014
17	0.665669	0.00363758	0.0016
17	0.776691	0.00367888	0.0016
17	0.906229	0.00372185	0.0015
17	1.05737	0.00376755	0.0015
17	1.23372	0.003819	0.0015
17	1.43948	0.00386816	0.0015
17	1.67956	0.00390731	0.0015
17	1.95969	0.00392465	0.0014
17	2.28653	0.00395611	0.0014
17	2.66788	0.00396015	0.0014
17	3.11283	0.00395347	0.0014
17	3.63199	0.00393507	0.0014
17	4.23774	0.00387753	0.0014
17	4.94452	0.00380541	0.0014
17	5.76918	0.00372526	0.0015
17	6.73138	0.00361668	0.0015
17	7.85405	0.00348776	0.0015
17	9.16396	0.00332016	0.0015
17	10.6923	0.00316569	0.0016
17	12.4756	0.00296297	0.0016
17	14.5563	0.00277609	0.0017
17	16.9841	0.00254925	0.0018
17	19.8167	0.00232285	0.0018
17	23.1218	0.00209399	0.0019
17	26.9781	0.00185188	0.002
17	31.4775	0.00159702	0.0022
17	36.7274	0.00132163	0.0024
17	42.8529	0.000999855	0.0028
17	50.0	0.000480718	0.0041
18	1e-05	0.0	0.0
18	1.16678e-05	0.0	0.0
18	1.36138e-05	0.0	0.0
18	1.58843e-05	0.0	0.0
18	1.85336e-05	0.0	0.0
18	2.16246e-05	0.0	0.0
18	2.52312e-05	0.0	0.0
18	2.94393e-05	0.0	0.0
18	3.43493e-05	0.0	0.0
18	4.00781e-05	0.0	0.0
18	4.67624e-05	0.0	0.0
18	5.45616e-05	0.0	0.0
18	6.36614e-05	0.0	0.0
18	7.4279e-05	0.0	0.0
18	8.66674e-05	0.0	0.0
18	0.000101122	0.0	0.0
18	0.000117987	0.0	0.0
18	0.000137665	0.0	0.0
18	0.000160626	0.0	0.0
18	0.000187415	0.0	0.0
18	0.000218672	0.0	0.0
18	0.000255143	0.0	0.0
18	0.000297696	0.0	0.0
18	0.000347347	0.0	0.0
18	0.000405278	0.0	0.0
18	0.000472871	0.0	0.0
18	0.000551737	0.0	0.0
18	0.000643757	0.0	0.0
18	0.000751124	0.0	0.0
18	0.000876398	0.0	0.0
18	0.00102257	1.41198e-08	0.0258
18	0.00119311	1.21003e-07	0.0101
18	0.0013921	1.6893e-07	0.0102
18	0.00162428	2.39231e-07	0.0098
18	0.00189518	3.68406e-08	0.0103
18	0.00221126	5.29988e-08	0.0105
18	0.00258006	7.69997e-08	0.0105
18	0.00301036	1.15493e-07	0.0105
18	0.00351244	1.67876e-07	0.0106
18	0.00409825	2.51561e-07	0.0109
18	0.00478176	3.86775e-07	0.0108
18	0.00557927	6.12836e-07	0.0108
18	0.0065098	9.7271e-07	0.0105
18	0.00759551	1.36952e-06	0.011
18	0.00886231	2.50417e-06	0.0101
18	0.0103404	3.19465e-06	0.011
18	0.012065	4.77619e-06	0.0112
18	0.0140772	7.49024e-06	0.0112
18	0.016425	1.19347e-05	0.0111
18	0.0191644	1.8754e-05	0.011
18	0.0223607	2.98357e-05	0.0105
18	0.02609	4.7009e-05	0.01
18	0.0304414	7.75306e-05	0.0091
18	0.0355185	0.000129604	0.0079
18	0.0414423	0.000225506	0.0066
18	0.0483541	0.00040244	0.0053
18	0.0564187	0.000677023	0.0042
18	0.0658283	0.00103836	0.0035
18	0.0768073	0.00141905	0.003
18	0.0896174	0.00177184	0.0027
18	0.104564	0.00207932	0.0024
18	0.122003	0.00234888	0.0023
18	0.142351	0.00254686	0.0022
18	0.166093	0.00269608	0.0021
18	0.193794	0.00294465	0.002
18	0.226116	0.00306153	0.002
18	0.263828	0.00318935	0.0019
18	0.307829	0.00321126	0.0019
18	0.35917	0.00321655	0.0019
18	0.419073	0.00325388	0.0019
18	0.488966	0.00330225	0.0018
18	0.570517	0.00645152	0.0015
18	0.665669	0.00317417	0.0017
18	0.776691	0.00322111	0.0017
18	0.906229	0.00327065	0.0016
18	1.05737	0.00332645	0.0016
18	1.23372	0.00338655	0.0016
18	1.43948	0.00344347	0.0016
18	1.67956	0.00349297	0.0015
18	1.95969	0.00352409	0.0015
18	2.28653	0.00355977	0.0015
18	2.66788	0.00357718	0.0015
18	3.11283	0.00357847	0.0015
18	3.63199	0.00357571	0.0015
18	4.23774	0.00353271	0.0015
18	4.94452	0.00347351	0.0015
18	5.76918	0.00340546	0.0015
18	6.73138	0.00331702	0.0015
18	7.85405	0.00320475	0.0016
18	9.16396	0.00305303	0.0016
18	10.6923	0.00291812	0.0016
18	12.4756	0.00273336	0.0017
18	14.5563	0.00256767	0.0017
18	16.9841	0.00235976	0.0018
18	19.8167	0.0021552	0.0019
18	23.1218	0.00194449	0.002
18	26.9781	0.00172547	0.0021
18	31.4775	0.0014906	0.0023
18	36.7274	0.00124004	0.0025
18	42.8529	0.000942906	0.0029
18	50.0	0.000457149	0.0042
19	1e-05	0.0	0.0
19	1.16678e-05	0.0	0.0
19	1.36138e-05	0.0	0.0
19	1.58843e-05	0.0	0.0
19	1.85336e-05	0.0	0.0
19	2.16246e-05	0.0	0.0
19	2.52312e-05	0.0	0.0
19	2.94393e-05	0.0	0.0
19	3.43493e-05	0.0	0.0
19	4.00781e-05	0.0	0.0
19	4.67624e-05	0.0	0.0
19	5.45616e-05	0.0	0.0
19	6.36614e-05	0.0	0.0
19	7.4279e-05	0.0	0.0
19	8.66674e-05	0.0	0.0
19	0.000101122	0.0	0.0
19	0.000117987	0.0	0.0
19	0.000137665	0.0	0.0
19	0.000160626	0.0	0.0
19	0.000187415	0.0	0.0
19	0.000218672	0.0	0.0
19	0.000255143	0.0	0.0
19	0.000297696	0.0	0.0
19	0.000347347	0.0	0.0
19	0.000405278	0.0	0.0
19	0.000472871	0.0	0.0
19	0.000551737	0.0	0.0
19	0.000643757	0.0	0.0
19	0.000751124	0.0	0.0
19	0.000876398	0.0	0.0
19	0.00102257	1.11033e-08	0.0296
19	0.00119311	9.65799e-08	0.0113
19	0.0013921	1.3986e-07	0.0113
19	0.00162428	1.95211e-07	0.0109
19	0.00189518	3.01357e-08	0.0114
19	0.00221126	4.31772e-08	0.0115
19	0.00258006	6.22258e-08	0.0116
19	0.00301036	9.38771e-08	0.0116
19	0.00351244	1.39307e-07	0.0118
19	0.00409825	2.10252e-07	0.0117
19	0.00478176	3.15756e-07	0.0119
19	0.00557927	5.06087e-07	0.0118
19	0.0065098	7.99781e-07	0.0116
19	0.00759551	1.13366e-06	0.0121
19	0.00886231	2.0871e-06	0.0112
19	0.0103404	2.58717e-06	0.0122
19	0.012065	4.01406e-06	0.0124
19	0.0140772	6.20606e-06	0.0123
19	0.016425	9.8377e-06	0.0124
19	0.0191644	1.54844e-05	0.0119
19	0.0223607	2.39659e-05	0.0117
19	0.02609	3.86996e-05	0.0111
19	0.0304414	6.3091e-05	0.0101
19	0.0355185	0.000101845	0.009
19	0.0414423	0.000174887	0.0075
19	0.0483541	0.000302438	0.006
19	0.0564187	0.000513722	0.0048
19	0.0658283	0.000784781	0.004
19	0.0768073	0.00108306	0.0034
19	0.0896174	0.00135692	0.003
19	0.104564	0.00161381	0.0028
19	0.122003	0.0018335	0.0026
19	0.142351	0.00201111	0.0025
19	0.166093	0.00213943	0.0024
19	0.193794	0.00234938	0.0023
19	0.226116	0.00246413	0.0022
19	0.263828	0.00259534	0.0021
19	0.307829	0.00266485	0.0021
19	0.35917	0.00274274	0.0021
19	0.419073	0.00279793	0.002
19	0.488966	0.00285624	0.0019
19	0.570517	0.00557712	0.0016
19	0.665669	0.00276587	0.0018
19	0.776691	0.00282134	0.0018
19	0.906229	0.00287587	0.0017
19	1.05737	0.00293839	0.0017
19	1.23372	0.00300439	0.0017
19	1.43948	0.00306715	0.0016
19	1.67956	0.00312695	0.0016
19	1.95969	0.00316756	0.0016
19	2.28653	0.00320983	0.0016
19	2.66788	0.00323793	0.0016
19	3.11283	0.00324503	0.0016
19	3.63199	0.00325343	0.0016
19	4.23774	0.00322391	0.0016
19	4.94452	0.00317676	0.0016
19	5.76918	0.00312285	0.0016
19	6.73138	0.00304467	0.0016
19	7.85405	0.00294918	0.0016
19	9.16396	0.00281302	0.0017
19	10.6923	0.00269237	0.0017
19	12.4756	0.00252561	0.0018
19	14.5563	0.00237572	0.0018
19	16.9841	0.00218723	0.0019
19	19.8167	0.0020006	0.002
19	23.1218	0.0018086	0.0021
19	26.9781	0.00160933	0.0022
19	31.4775	0.00139125	0.0024
19	36.7274	0.00116313	0.0026
19	42.8529	0.000888064	0.003
19	50.0	0.000433989	0.0043
20	1e-05	0.0	0.0
20	1.16678e-05	0.0	0.0
20	1.36138e-05	0.0	0.0
20	1.58843e-05	0.0	0.0
20	1.85336e-05	0.0	0.0
20	2.16246e-05	0.0	0.0
20	2.52312e-05	0.0	0.0
20	2.94393e-05	0.0	0.0
20	3.43493e-05	0.0	0.0
20	4.00781e-05	0.0	0.0
20	4.67624e-05	0.0	0.0
20	5.45616e-05	0.0	0.0
20	6.36614e-05	0.0	0.0
20	7.4279e-05	0.0	0.0
20	8.66674e-05	0.0	0.0
20	0.000101122	0.0	0.0
20	0.000117987	0.0	0.0
20	0.000137665	0.0	0.0
20	0.000160626	0.0	0.0
20	0.000187415	0.0	0.0
20	0.000218672	0.0	0.0
20	0.000255143	0.0	0.0
20	0.000297696	0.0	0.0
20	0.000347347	0.0	0.0
20	0.000405278	0.0	0.0
20	0.000472871	0.0	0.0
20	0.000551737	0.0	0.0
20	0.000643757	0.0	0.0
20	0.000751124	0.0	0.0
20	0.000876398	0.0	0.0
20	0.00102257	9.53854e-09	0.0319
20	0.00119311	8.27584e-08	0.0122
20	0.0013921	1.19289e-07	0.0121
20	0.00162428	1.676e-07	0.0118
20	0.00189518	2.47131e-08	0.0125
20	0.00221126	3.6438e-08	0.0124
20	0.00258006	5.42567e-08	0.0127
20	0.00301036	7.92483e-08	0.0129
20	0.00351244	1.16354e-07	0.013
20	0.00409825	1.77367e-07	0.0129
20	0.00478176	2.6783e-07	0.013
20	0.00557927	4.28939e-07	0.0129
20	0.0065098	6.79813e-07	0.0127
20	0.00759551	9.59799e-07	0.0131
20	0.00886231	1.69662e-06	0.0123
20	0.0103404	2.17582e-06	0.0132
20	0.012065	3.31958e-06	0.0135
20	0.0140772	5.27894e-06	0.0134
20	0.016425	8.20018e-06	0.0134
20	0.0191644	1.26334e-05	0.0132
20	0.0223607	2.03388e-05	0.0128
20	0.02609	3.14459e-05	0.0122
20	0.0304414	4.83322e-05	0.0114
20	0.0355185	7.81988e-05	0.0101
20	0.0414423	0.000128972	0.0086
20	0.0483541	0.000210805	0.0071
20	0.0564187	0.000355395	0.0057
20	0.0658283	0.000543822	0.0047
20	0.0768073	0.000756701	0.004
20	0.0896174	0.000958829	0.0035
20	0.104564	0.00116091	0.0032
20	0.122003	0.00133874	0.003
20	0.142351	0.00147721	0.0028
20	0.166093	0.00158254	0.0027
20	0.193794	0.0017346	0.0026
20	0.226116	0.00184751	0.0025
20	0.263828	0.00197053	0.0024
20	0.307829	0.00208325	0.0023
20	0.35917	0.00221778	0.0023
20	0.419073	0.00234292	0.0022
20	0.488966	0.00245115	0.0021
20	0.570517	0.00452837	0.0018
20	0.665669	0.00240893	0.002
20	0.776691	0.00247391	0.0019
20	0.906229	0.00253201	0.0018
20	1.05737	0.0026003	0.0018
20	1.23372	0.00267236	0.0018
20	1.43948	0.00273752	0.0017
20	1.67956	0.0028033	0.0017
20	1.95969	0.00285063	0.0017
20	2.28653	0.00289454	0.0017
20	2.66788	0.00293588	0.0017
20	3.11283	0.00294959	0.0016
20	3.63199	0.00296619	0.0016
20	4.23774	0.00294361	0.0016
20	4.94452	0.00291286	0.0017
20	5.76918	0.00286767	0.0017
20	6.73138	0.0028	0.0017
20	7.85405	0.00271566	0.0017
20	9.16396	0.00259481	0.0017
20	10.6923	0.00248541	0.0018
20	12.4756	0.00233886	0.0018
20	14.5563	0.00220226	0.0019
20	16.9841	0.00202919	0.002
20	19.8167	0.00185956	0.002
20	23.1218	0.0016832	0.0022
20	26.9781	0.00150073	0.0023
20	31.4775	0.00129832	0.0024
20	36.7274	0.00108937	0.0027
20	42.8529	0.000835808	0.0031
20	50.0	0.000411496	0.0044
20	total	0.0952989	0.0003
