X	Y	Value
-180	-418.5	0.0094074
-171	-418.5	0.0146466
-157.5	-418.5	0.0163074
-153	-418.5	0.0121944
-148.5	-418.5	0.0149052
-144	-418.5	0.0189306
-139.5	-418.5	0.0142908
-130.5	-418.5	0.0224298
-126	-418.5	0.0163362
-121.5	-418.5	0.016941
-117	-418.5	0.025515
-108	-418.5	0.021348
-103.5	-418.5	0.0186972
-99	-418.5	0.0396546
-94.5	-418.5	0.0326046
-90	-418.5	0.032037
-85.5	-418.5	0.0347694
-81	-418.5	0.031875
-76.5	-418.5	0.033528
-72	-418.5	0.0336576
-67.5	-418.5	0.0219864
-63	-418.5	0.0220008
-58.5	-418.5	0.0236856
-54	-418.5	0.0269592
-49.5	-418.5	0.0347514
-45	-418.5	0.0235008
-40.5	-418.5	0.0189564
-36	-418.5	0.020247
-31.5	-418.5	0.0370662
-27	-418.5	0.0247038
-22.5	-418.5	0.025446
-18	-418.5	0.0243342
-13.5	-418.5	0.0325356
-9	-418.5	0.0247146
-4.5	-418.5	0.0273654
0	-418.5	0.0230298
4.5	-418.5	0.0233004
9	-418.5	0.0290334
13.5	-418.5	0.0340314
18	-418.5	0.0327564
22.5	-418.5	0.0242748
27	-418.5	0.0312678
31.5	-418.5	0.031464
36	-418.5	0.0278634
40.5	-418.5	0.0233694
45	-418.5	0.0248826
49.5	-418.5	0.0332676
54	-418.5	0.026238
58.5	-418.5	0.0363336
63	-418.5	0.035361
67.5	-418.5	0.0242628
72	-418.5	0.0359292
76.5	-418.5	0.0366306
81	-418.5	0.0304974
85.5	-418.5	0.0414366
90	-418.5	0.0358458
94.5	-418.5	0.0464142
99	-418.5	0.0402864
103.5	-418.5	0.0425112
108	-418.5	0.0454698
112.5	-418.5	0.0375528
117	-418.5	0.0318276
121.5	-418.5	0.0436338
126	-418.5	0.0579156
130.5	-418.5	0.0468702
135	-418.5	0.048285
139.5	-418.5	0.0488304
144	-418.5	0.0433632
148.5	-418.5	0.0431712
153	-418.5	0.0392982
157.5	-418.5	0.0498282
162	-418.5	0.047472
166.5	-418.5	0.0509544
171	-418.5	0.0406632
175.5	-418.5	0.0394314
180	-418.5	0.0516246
184.5	-418.5	0.0422124
189	-418.5	0.031416
193.5	-418.5	0.035076
198	-418.5	0.0374316
202.5	-418.5	0.0384726
207	-418.5	0.0350388
211.5	-418.5	0.0483708
216	-418.5	0.0338484
220.5	-418.5	0.0370188
225	-418.5	0.0316122
229.5	-418.5	0.0312468
234	-418.5	0.033441
238.5	-418.5	0.0309342
243	-418.5	0.0286908
247.5	-418.5	0.0278118
252	-418.5	0.0271626
256.5	-418.5	0.0234342
261	-418.5	0.0234336
265.5	-418.5	0.0180012
270	-418.5	0.0170544
274.5	-418.5	0.0234138
279	-418.5	0.0235842
288	-418.5	0.0176328
292.5	-418.5	0.0181608
297	-418.5	0.0096114
301.5	-418.5	0.0129294
306	-418.5	0.0123288
310.5	-418.5	0.0098292
315	-418.5	0.0091098
319.5	-418.5	0.0109698
324	-418.5	0.0112812
328.5	-418.5	0.0093006
333	-418.5	0.0070068
337.5	-418.5	0.0069678
342	-418.5	0.0067794
346.5	-418.5	0.0049626
351	-418.5	0.0050964
355.5	-418.5	0.0063666
360	-418.5	0.004017
364.5	-418.5	0.0019638
382.5	-418.5	0.0017898
387	-418.5	0.0011772
391.5	-418.5	0.0009006
418.5	-418.5	0.002007
445.5	-418.5	0.000774
-418.5	-414	0.0002526
-400.5	-414	0.0004482
-396	-414	0.0003132
-391.5	-414	0.0002466
-387	-414	0.0001938
-378	-414	0.0006258
-373.5	-414	0.0007434
-369	-414	0.0007392
-364.5	-414	0.0009288
-360	-414	0.0005496
-342	-414	0.0009828
-337.5	-414	0.001614
-328.5	-414	0.0008376
-310.5	-414	0.0006774
-306	-414	0.001011
-301.5	-414	0.0009444
-297	-414	0.0019806
-292.5	-414	0.0011856
-288	-414	0.0011586
-283.5	-414	0.0021966
-279	-414	0.0020058
-270	-414	0.0017016
-265.5	-414	0.0030312
-252	-414	0.0032994
-247.5	-414	0.003927
-243	-414	0.0037452
-238.5	-414	0.004095
-229.5	-414	0.0059088
-225	-414	0.003714
-193.5	-414	0.0104202
-184.5	-414	0.011628
-180	-414	0.0092136
-171	-414	0.0149082
-153	-414	0.0122652
-148.5	-414	0.014991
-144	-414	0.0220716
-139.5	-414	0.017232
-135	-414	0.0222486
-130.5	-414	0.0274842
-126	-414	0.0186924
-121.5	-414	0.0183924
-117	-414	0.0216042
-112.5	-414	0.0274872
-108	-414	0.0224844
-103.5	-414	0.017565
-99	-414	0.0360066
-94.5	-414	0.0296688
-90	-414	0.0368868
-85.5	-414	0.027354
-81	-414	0.0329094
-76.5	-414	0.0369942
-72	-414	0.0260814
-67.5	-414	0.0343344
-63	-414	0.0223356
-58.5	-414	0.0296118
-54	-414	0.02484
-49.5	-414	0.0237018
-45	-414	0.0207996
-40.5	-414	0.022665
-36	-414	0.0204468
-31.5	-414	0.0374304
-27	-414	0.0266004
-22.5	-414	0.0217944
-18	-414	0.0268962
-13.5	-414	0.0243528
-9	-414	0.022461
-4.5	-414	0.0284484
0	-414	0.0255336
4.5	-414	0.0271716
9	-414	0.0257976
13.5	-414	0.0371856
18	-414	0.0305478
22.5	-414	0.030024
27	-414	0.02982
31.5	-414	0.0354924
36	-414	0.025392
40.5	-414	0.0357876
45	-414	0.0282258
49.5	-414	0.0335616
54	-414	0.0336012
58.5	-414	0.0432912
63	-414	0.0357864
67.5	-414	0.027558
72	-414	0.0307044
76.5	-414	0.035382
81	-414	0.0306816
85.5	-414	0.0374004
90	-414	0.0316344
94.5	-414	0.0443442
99	-414	0.039036
103.5	-414	0.0358638
108	-414	0.0409446
112.5	-414	0.0452244
117	-414	0.0406032
121.5	-414	0.0450798
126	-414	0.0578142
130.5	-414	0.050931
135	-414	0.054699
139.5	-414	0.0551778
144	-414	0.033573
148.5	-414	0.0478788
153	-414	0.038076
157.5	-414	0.0572994
162	-414	0.044841
166.5	-414	0.046767
171	-414	0.043833
175.5	-414	0.046791
180	-414	0.0498798
184.5	-414	0.0416622
189	-414	0.0322758
193.5	-414	0.0302142
198	-414	0.0388722
202.5	-414	0.034173
207	-414	0.0361812
211.5	-414	0.0484008
216	-414	0.0338694
220.5	-414	0.0312318
225	-414	0.0277026
229.5	-414	0.0303426
234	-414	0.036882
238.5	-414	0.031689
243	-414	0.0314256
247.5	-414	0.0242898
252	-414	0.0268104
256.5	-414	0.0253386
261	-414	0.0224676
265.5	-414	0.0208692
270	-414	0.0207534
274.5	-414	0.0179202
283.5	-414	0.0176034
292.5	-414	0.0181524
297	-414	0.0153288
301.5	-414	0.0151572
306	-414	0.0104202
310.5	-414	0.0104424
315	-414	0.0110082
319.5	-414	0.0138048
324	-414	0.0139164
328.5	-414	0.0121302
333	-414	0.0069348
337.5	-414	0.0064506
342	-414	0.0085812
346.5	-414	0.0039024
351	-414	0.0043842
355.5	-414	0.0045654
396	-414	0.001893
445.5	-414	0.0012624
-360	-409.5	0.0005268
-355.5	-409.5	0.0007764
-342	-409.5	0.0005976
-337.5	-409.5	0.0012912
-328.5	-409.5	0.0007182
-324	-409.5	0.0012402
-319.5	-409.5	0.0013524
-315	-409.5	0.0007554
-306	-409.5	0.0009402
-279	-409.5	0.0026682
-274.5	-409.5	0.0014748
-270	-409.5	0.0014964
-265.5	-409.5	0.0024792
-261	-409.5	0.0036738
-243	-409.5	0.0034206
-220.5	-409.5	0.0047574
-189	-409.5	0.0105138
-180	-409.5	0.0112038
-175.5	-409.5	0.0111024
-171	-409.5	0.0121104
-162	-409.5	0.011205
-148.5	-409.5	0.0123432
-139.5	-409.5	0.0210726
-135	-409.5	0.0219888
-126	-409.5	0.0208884
-117	-409.5	0.0260538
-112.5	-409.5	0.0247962
-108	-409.5	0.0232266
-103.5	-409.5	0.0153618
-99	-409.5	0.0371328
-94.5	-409.5	0.034068
-90	-409.5	0.0403254
-85.5	-409.5	0.0281088
-81	-409.5	0.031452
-76.5	-409.5	0.0439734
-72	-409.5	0.0263748
-67.5	-409.5	0.0362022
-63	-409.5	0.026136
-58.5	-409.5	0.0315714
-54	-409.5	0.029526
-49.5	-409.5	0.0273972
-45	-409.5	0.0234726
-40.5	-409.5	0.0249132
-36	-409.5	0.0228942
-31.5	-409.5	0.0318078
-27	-409.5	0.0291432
-22.5	-409.5	0.0230772
-18	-409.5	0.0293904
-13.5	-409.5	0.0289218
-9	-409.5	0.0235428
-4.5	-409.5	0.031893
0	-409.5	0.0208362
4.5	-409.5	0.0219084
9	-409.5	0.0220416
13.5	-409.5	0.0364944
18	-409.5	0.0301284
22.5	-409.5	0.0412248
27	-409.5	0.0327858
31.5	-409.5	0.032169
36	-409.5	0.0266292
40.5	-409.5	0.0285798
45	-409.5	0.0270552
49.5	-409.5	0.046608
54	-409.5	0.0363768
58.5	-409.5	0.0389862
63	-409.5	0.041193
67.5	-409.5	0.0257766
72	-409.5	0.0344772
76.5	-409.5	0.0377274
81	-409.5	0.038379
85.5	-409.5	0.0333354
90	-409.5	0.0339498
94.5	-409.5	0.0392226
99	-409.5	0.0312204
103.5	-409.5	0.0392172
108	-409.5	0.0452874
112.5	-409.5	0.0410706
117	-409.5	0.0384252
121.5	-409.5	0.051477
126	-409.5	0.0427212
130.5	-409.5	0.048231
135	-409.5	0.0546846
139.5	-409.5	0.0522138
144	-409.5	0.0487368
148.5	-409.5	0.0487416
153	-409.5	0.0455406
157.5	-409.5	0.0558204
162	-409.5	0.0476598
166.5	-409.5	0.046899
171	-409.5	0.0387942
175.5	-409.5	0.0419118
180	-409.5	0.0467712
184.5	-409.5	0.0434718
189	-409.5	0.0325398
193.5	-409.5	0.0446412
198	-409.5	0.038343
202.5	-409.5	0.0420906
207	-409.5	0.03624
211.5	-409.5	0.0458346
216	-409.5	0.0389184
220.5	-409.5	0.0318492
225	-409.5	0.0338784
229.5	-409.5	0.0252306
234	-409.5	0.0242376
238.5	-409.5	0.0284052
243	-409.5	0.0272898
247.5	-409.5	0.0341244
252	-409.5	0.025896
256.5	-409.5	0.0268878
261	-409.5	0.0255234
265.5	-409.5	0.0219444
270	-409.5	0.022395
274.5	-409.5	0.0199074
279	-409.5	0.012522
283.5	-409.5	0.0179742
288	-409.5	0.0198324
292.5	-409.5	0.0161904
297	-409.5	0.0128682
301.5	-409.5	0.0115278
306	-409.5	0.0138294
310.5	-409.5	0.008709
315	-409.5	0.0091386
319.5	-409.5	0.0122034
324	-409.5	0.0122388
328.5	-409.5	0.0085068
333	-409.5	0.0054552
337.5	-409.5	0.0061308
342	-409.5	0.006129
346.5	-409.5	0.0052782
351	-409.5	0.005277
355.5	-409.5	0.003945
360	-409.5	0.0021246
364.5	-409.5	0.0035082
369	-409.5	0.004896
373.5	-409.5	0.002157
396	-409.5	0.0009132
409.5	-409.5	0.0007038
414	-409.5	0.0007668
427.5	-409.5	0.0007494
-405	-405	0.0003816
-391.5	-405	0.0004728
-387	-405	0.0003684
-382.5	-405	0.0005532
-378	-405	0.0004734
-373.5	-405	0.000324
-301.5	-405	0.0010374
-288	-405	0.0015252
-279	-405	0.0029562
-274.5	-405	0.0018732
-270	-405	0.002376
-265.5	-405	0.0022866
-261	-405	0.0053244
-256.5	-405	0.0024162
-247.5	-405	0.0055806
-243	-405	0.0038208
-234	-405	0.0039984
-229.5	-405	0.0052356
-220.5	-405	0.003438
-216	-405	0.004929
-202.5	-405	0.0140112
-175.5	-405	0.0094488
-171	-405	0.010968
-166.5	-405	0.01455
-162	-405	0.00951
-148.5	-405	0.014385
-144	-405	0.0148536
-139.5	-405	0.0178416
-135	-405	0.0179016
-130.5	-405	0.0268314
-126	-405	0.026346
-117	-405	0.0241326
-112.5	-405	0.027846
-108	-405	0.0222414
-103.5	-405	0.018561
-99	-405	0.021051
-94.5	-405	0.040848
-90	-405	0.0378144
-85.5	-405	0.0371994
-81	-405	0.033036
-76.5	-405	0.0470592
-72	-405	0.029589
-67.5	-405	0.0341844
-63	-405	0.024291
-58.5	-405	0.037938
-54	-405	0.0271782
-49.5	-405	0.0278766
-45	-405	0.0211056
-40.5	-405	0.022503
-36	-405	0.0282084
-31.5	-405	0.0220758
-27	-405	0.021057
-22.5	-405	0.0232464
-18	-405	0.0281808
-13.5	-405	0.0263184
-9	-405	0.0247242
-4.5	-405	0.0316146
0	-405	0.0223218
4.5	-405	0.0228534
9	-405	0.026238
13.5	-405	0.0344376
18	-405	0.027612
22.5	-405	0.0316944
27	-405	0.0304146
31.5	-405	0.030117
36	-405	0.0266664
40.5	-405	0.0284388
45	-405	0.0277368
49.5	-405	0.0353658
54	-405	0.0305568
58.5	-405	0.0319026
63	-405	0.0363606
67.5	-405	0.0335478
72	-405	0.0407046
76.5	-405	0.0374364
81	-405	0.045903
85.5	-405	0.0365952
90	-405	0.0392262
94.5	-405	0.0426552
99	-405	0.0399372
103.5	-405	0.0499332
108	-405	0.0372186
112.5	-405	0.0422676
117	-405	0.0412056
121.5	-405	0.0476688
126	-405	0.0454626
130.5	-405	0.0431412
135	-405	0.0623886
139.5	-405	0.0494256
144	-405	0.0478776
148.5	-405	0.0566016
153	-405	0.0542964
157.5	-405	0.045075
162	-405	0.0537714
166.5	-405	0.047076
171	-405	0.0464274
175.5	-405	0.0405126
180	-405	0.0460032
184.5	-405	0.0479376
189	-405	0.0425274
193.5	-405	0.0464658
198	-405	0.0465792
202.5	-405	0.0394218
207	-405	0.0482862
211.5	-405	0.0427716
216	-405	0.0378318
220.5	-405	0.0378918
225	-405	0.0338778
229.5	-405	0.0396678
234	-405	0.0336816
238.5	-405	0.0252762
243	-405	0.03426
247.5	-405	0.0299292
252	-405	0.0284436
256.5	-405	0.0322842
261	-405	0.0254184
265.5	-405	0.0285012
270	-405	0.0224886
274.5	-405	0.0274422
279	-405	0.0188916
283.5	-405	0.0183882
288	-405	0.0169842
292.5	-405	0.0146208
297	-405	0.0114132
301.5	-405	0.0135786
306	-405	0.0101094
310.5	-405	0.0112122
315	-405	0.0107508
324	-405	0.0093138
328.5	-405	0.0068346
333	-405	0.0067668
337.5	-405	0.0048624
342	-405	0.0082746
346.5	-405	0.008739
351	-405	0.0041952
355.5	-405	0.0048234
360	-405	0.0071682
364.5	-405	0.0062358
369	-405	0.005253
409.5	-405	0.000642
427.5	-405	0.0007812
-450	-400.5	0.0006378
-445.5	-400.5	0.0003648
-441	-400.5	0.0004146
-391.5	-400.5	0.000477
-387	-400.5	0.0002604
-378	-400.5	0.0005154
-373.5	-400.5	0.0002934
-364.5	-400.5	0.000615
-360	-400.5	0.0007356
-351	-400.5	0.0008448
-342	-400.5	0.00096
-337.5	-400.5	0.0007848
-333	-400.5	0.0012558
-328.5	-400.5	0.0013656
-324	-400.5	0.0010026
-315	-400.5	0.0011736
-310.5	-400.5	0.0013806
-243	-400.5	0.0064314
-225	-400.5	0.0053736
-220.5	-400.5	0.0048576
-216	-400.5	0.005361
-184.5	-400.5	0.0093642
-171	-400.5	0.01233
-162	-400.5	0.0095934
-144	-400.5	0.013044
-139.5	-400.5	0.0177708
-135	-400.5	0.0182586
-130.5	-400.5	0.0289428
-126	-400.5	0.029229
-117	-400.5	0.023718
-112.5	-400.5	0.0276744
-108	-400.5	0.0294624
-103.5	-400.5	0.027942
-99	-400.5	0.0192006
-94.5	-400.5	0.0454512
-90	-400.5	0.0339504
-85.5	-400.5	0.0371316
-81	-400.5	0.045789
-76.5	-400.5	0.0502782
-72	-400.5	0.0379284
-67.5	-400.5	0.0386448
-63	-400.5	0.0290388
-58.5	-400.5	0.0251586
-54	-400.5	0.03048
-49.5	-400.5	0.0294576
-45	-400.5	0.0240888
-40.5	-400.5	0.0258144
-36	-400.5	0.0309882
-31.5	-400.5	0.0211998
-27	-400.5	0.0261786
-22.5	-400.5	0.0232254
-18	-400.5	0.027681
-13.5	-400.5	0.029469
-9	-400.5	0.0248982
-4.5	-400.5	0.0252684
0	-400.5	0.0244176
4.5	-400.5	0.027837
9	-400.5	0.0305256
13.5	-400.5	0.0414774
18	-400.5	0.0309678
22.5	-400.5	0.0342114
27	-400.5	0.0361434
31.5	-400.5	0.0337182
36	-400.5	0.0316068
40.5	-400.5	0.035091
45	-400.5	0.032049
49.5	-400.5	0.034983
54	-400.5	0.0263922
58.5	-400.5	0.0317766
63	-400.5	0.0347166
67.5	-400.5	0.0362814
72	-400.5	0.046152
76.5	-400.5	0.0341574
81	-400.5	0.0461706
85.5	-400.5	0.0387948
90	-400.5	0.0344598
94.5	-400.5	0.044787
99	-400.5	0.0440442
103.5	-400.5	0.048684
108	-400.5	0.0425208
112.5	-400.5	0.0410586
117	-400.5	0.0462894
121.5	-400.5	0.0470742
126	-400.5	0.0484698
130.5	-400.5	0.0491748
135	-400.5	0.0570936
139.5	-400.5	0.0542112
144	-400.5	0.053349
148.5	-400.5	0.0591678
153	-400.5	0.0560052
157.5	-400.5	0.0438228
162	-400.5	0.0646236
166.5	-400.5	0.0476154
171	-400.5	0.0541146
175.5	-400.5	0.0462138
180	-400.5	0.059067
184.5	-400.5	0.038901
189	-400.5	0.0480162
193.5	-400.5	0.0442878
198	-400.5	0.0486858
202.5	-400.5	0.0473268
207	-400.5	0.0497118
211.5	-400.5	0.0483618
216	-400.5	0.0394044
220.5	-400.5	0.0407076
225	-400.5	0.0425748
229.5	-400.5	0.0384876
234	-400.5	0.036174
238.5	-400.5	0.0318702
243	-400.5	0.0370176
247.5	-400.5	0.0265902
252	-400.5	0.027432
256.5	-400.5	0.0327006
261	-400.5	0.029955
265.5	-400.5	0.0244386
270	-400.5	0.026718
274.5	-400.5	0.020325
279	-400.5	0.029556
283.5	-400.5	0.0181806
288	-400.5	0.0160566
292.5	-400.5	0.0180978
297	-400.5	0.0171696
301.5	-400.5	0.0160746
306	-400.5	0.0144318
310.5	-400.5	0.0109764
315	-400.5	0.012327
319.5	-400.5	0.0081858
324	-400.5	0.0064062
328.5	-400.5	0.0077472
333	-400.5	0.0072066
337.5	-400.5	0.0065352
342	-400.5	0.0065508
346.5	-400.5	0.006501
351	-400.5	0.005202
355.5	-400.5	0.0062742
360	-400.5	0.0035058
364.5	-400.5	0.0035154
369	-400.5	0.0040392
405	-400.5	0.0009444
414	-400.5	0.000789
418.5	-400.5	0.0006246
436.5	-400.5	0.0025092
445.5	-400.5	0.0013752
-441	-396	0.000339
-427.5	-396	0.0002118
-373.5	-396	0.0003528
-364.5	-396	0.0003912
-355.5	-396	0.0011058
-351	-396	0.002004
-342	-396	0.0011964
-337.5	-396	0.0011748
-333	-396	0.0016524
-328.5	-396	0.0011148
-324	-396	0.000885
-315	-396	0.0005664
-310.5	-396	0.0006108
-306	-396	0.0008412
-301.5	-396	0.0012486
-297	-396	0.001407
-292.5	-396	0.0016938
-288	-396	0.0014856
-283.5	-396	0.0013242
-279	-396	0.0010542
-274.5	-396	0.0013218
-270	-396	0.0023742
-216	-396	0.0063408
-198	-396	0.0091956
-193.5	-396	0.010326
-189	-396	0.0159546
-184.5	-396	0.0118146
-153	-396	0.0117084
-148.5	-396	0.0155424
-144	-396	0.0154554
-139.5	-396	0.0189798
-135	-396	0.0246792
-130.5	-396	0.0233814
-126	-396	0.03165
-121.5	-396	0.019506
-117	-396	0.0212322
-112.5	-396	0.022887
-108	-396	0.0254808
-103.5	-396	0.0314646
-99	-396	0.0208596
-94.5	-396	0.05013
-90	-396	0.032346
-85.5	-396	0.0384858
-81	-396	0.0370308
-76.5	-396	0.04665
-72	-396	0.0477804
-67.5	-396	0.0373578
-63	-396	0.0291708
-58.5	-396	0.0266874
-54	-396	0.0240948
-49.5	-396	0.0243204
-45	-396	0.020904
-40.5	-396	0.0260406
-36	-396	0.0298674
-31.5	-396	0.0213978
-27	-396	0.021462
-22.5	-396	0.0301362
-18	-396	0.022377
-13.5	-396	0.0280344
-9	-396	0.0282648
-4.5	-396	0.0255474
0	-396	0.0341304
4.5	-396	0.0260544
9	-396	0.0338364
13.5	-396	0.0359082
18	-396	0.0374886
22.5	-396	0.0404034
27	-396	0.035106
31.5	-396	0.0419814
36	-396	0.0326568
40.5	-396	0.0309624
45	-396	0.0335472
49.5	-396	0.0457872
54	-396	0.0384792
58.5	-396	0.039687
63	-396	0.035352
67.5	-396	0.0377022
72	-396	0.0437544
76.5	-396	0.045147
81	-396	0.0408522
85.5	-396	0.0344952
90	-396	0.0351354
94.5	-396	0.0438594
99	-396	0.0486096
103.5	-396	0.0463788
108	-396	0.0440916
112.5	-396	0.046875
117	-396	0.0522498
121.5	-396	0.059229
126	-396	0.0418002
130.5	-396	0.0384942
135	-396	0.0547302
139.5	-396	0.0556896
144	-396	0.0538338
148.5	-396	0.065289
153	-396	0.0552354
157.5	-396	0.0531678
162	-396	0.062499
166.5	-396	0.0536424
171	-396	0.0571776
175.5	-396	0.0456414
180	-396	0.0508614
184.5	-396	0.0429138
189	-396	0.0468534
193.5	-396	0.0464214
198	-396	0.0476448
202.5	-396	0.0534408
207	-396	0.0516192
211.5	-396	0.052845
216	-396	0.0441186
220.5	-396	0.035208
225	-396	0.038127
229.5	-396	0.038865
234	-396	0.0364518
238.5	-396	0.0331314
243	-396	0.0350028
247.5	-396	0.0288402
252	-396	0.0280122
256.5	-396	0.0289194
261	-396	0.0302622
265.5	-396	0.0240546
270	-396	0.0254562
274.5	-396	0.0244902
279	-396	0.0271602
283.5	-396	0.023442
288	-396	0.0215184
292.5	-396	0.0189762
297	-396	0.0178296
301.5	-396	0.014373
306	-396	0.0140196
310.5	-396	0.012249
315	-396	0.0107682
319.5	-396	0.0093972
324	-396	0.0083694
328.5	-396	0.0079122
333	-396	0.0057984
337.5	-396	0.0086754
342	-396	0.0097338
346.5	-396	0.0036648
351	-396	0.004707
355.5	-396	0.0035814
360	-396	0.0029304
373.5	-396	0.0013032
387	-396	0.0011496
391.5	-396	0.0008484
396	-396	0.0008394
445.5	-396	0.0009222
-450	-391.5	0.0007854
-373.5	-391.5	0.001212
-360	-391.5	0.0004404
-355.5	-391.5	0.0009024
-346.5	-391.5	0.0007464
-342	-391.5	0.0013554
-337.5	-391.5	0.0007566
-333	-391.5	0.0008154
-328.5	-391.5	0.001692
-319.5	-391.5	0.0008802
-315	-391.5	0.0008826
-310.5	-391.5	0.001365
-306	-391.5	0.0012408
-301.5	-391.5	0.0012378
-297	-391.5	0.001371
-292.5	-391.5	0.0015402
-288	-391.5	0.0014094
-283.5	-391.5	0.0012798
-279	-391.5	0.0010098
-274.5	-391.5	0.0011472
-270	-391.5	0.0016248
-265.5	-391.5	0.0027942
-261	-391.5	0.0031482
-256.5	-391.5	0.0060216
-252	-391.5	0.0019284
-247.5	-391.5	0.0044784
-225	-391.5	0.0046488
-220.5	-391.5	0.0054288
-207	-391.5	0.007671
-198	-391.5	0.010158
-189	-391.5	0.0144768
-166.5	-391.5	0.0076938
-157.5	-391.5	0.0100854
-144	-391.5	0.0151458
-139.5	-391.5	0.0237804
-135	-391.5	0.023637
-130.5	-391.5	0.019725
-126	-391.5	0.0303984
-121.5	-391.5	0.0199434
-117	-391.5	0.017931
-112.5	-391.5	0.0241752
-108	-391.5	0.0296322
-103.5	-391.5	0.0306522
-99	-391.5	0.0234174
-94.5	-391.5	0.0437952
-90	-391.5	0.036228
-85.5	-391.5	0.0422292
-81	-391.5	0.0276918
-76.5	-391.5	0.0422262
-72	-391.5	0.059424
-67.5	-391.5	0.0320328
-63	-391.5	0.0429384
-58.5	-391.5	0.0295962
-54	-391.5	0.0259662
-49.5	-391.5	0.0274032
-45	-391.5	0.0243684
-40.5	-391.5	0.0265908
-36	-391.5	0.0284412
-31.5	-391.5	0.0230922
-27	-391.5	0.0249882
-22.5	-391.5	0.0287988
-18	-391.5	0.0279702
-13.5	-391.5	0.0277536
-9	-391.5	0.0323724
-4.5	-391.5	0.03036
0	-391.5	0.0395646
4.5	-391.5	0.0289998
9	-391.5	0.031932
13.5	-391.5	0.0357648
18	-391.5	0.0459744
22.5	-391.5	0.0339102
27	-391.5	0.03741
31.5	-391.5	0.0348576
36	-391.5	0.0290694
40.5	-391.5	0.0359772
45	-391.5	0.0410484
49.5	-391.5	0.044097
54	-391.5	0.0382374
58.5	-391.5	0.0350802
63	-391.5	0.0324786
67.5	-391.5	0.0390984
72	-391.5	0.046263
76.5	-391.5	0.0368358
81	-391.5	0.0412428
85.5	-391.5	0.0359568
90	-391.5	0.043644
94.5	-391.5	0.0498282
99	-391.5	0.0618738
103.5	-391.5	0.0518868
108	-391.5	0.040056
112.5	-391.5	0.0491892
117	-391.5	0.0515982
121.5	-391.5	0.0658518
126	-391.5	0.0478758
130.5	-391.5	0.0484668
135	-391.5	0.053481
139.5	-391.5	0.0607254
144	-391.5	0.058896
148.5	-391.5	0.0724272
153	-391.5	0.066573
157.5	-391.5	0.0551436
162	-391.5	0.054297
166.5	-391.5	0.0543372
171	-391.5	0.0530214
175.5	-391.5	0.0534246
180	-391.5	0.049647
184.5	-391.5	0.0428214
189	-391.5	0.0428388
193.5	-391.5	0.0524274
198	-391.5	0.0413748
202.5	-391.5	0.0568818
207	-391.5	0.0526068
211.5	-391.5	0.0535764
216	-391.5	0.0363012
220.5	-391.5	0.0398628
225	-391.5	0.0392748
229.5	-391.5	0.03645
234	-391.5	0.0315348
238.5	-391.5	0.0323742
243	-391.5	0.0345198
247.5	-391.5	0.0308214
252	-391.5	0.0285336
256.5	-391.5	0.0224232
261	-391.5	0.0272892
265.5	-391.5	0.0293028
270	-391.5	0.0236244
274.5	-391.5	0.0238896
279	-391.5	0.0245268
283.5	-391.5	0.022602
288	-391.5	0.0180636
292.5	-391.5	0.0169308
297	-391.5	0.0148758
301.5	-391.5	0.016494
306	-391.5	0.0157536
310.5	-391.5	0.0116826
315	-391.5	0.0122136
319.5	-391.5	0.0105876
324	-391.5	0.0085128
328.5	-391.5	0.0092328
333	-391.5	0.0080064
337.5	-391.5	0.0084012
342	-391.5	0.0058566
351	-391.5	0.0052884
355.5	-391.5	0.0052446
360	-391.5	0.0032004
369	-391.5	0.0024762
378	-391.5	0.0035022
382.5	-391.5	0.0019374
400.5	-391.5	0.0004044
418.5	-391.5	0.001059
427.5	-391.5	0.0025146
436.5	-391.5	0.0024174
441	-391.5	0.0025236
445.5	-391.5	0.0017358
-378	-387	0.0003096
-364.5	-387	0.000714
-360	-387	0.0006048
-355.5	-387	0.0007908
-351	-387	0.0006114
-346.5	-387	0.0006708
-342	-387	0.0009366
-337.5	-387	0.0009612
-333	-387	0.0006588
-328.5	-387	0.0014994
-324	-387	0.0004098
-319.5	-387	0.0007302
-315	-387	0.0011256
-310.5	-387	0.001716
-306	-387	0.000906
-297	-387	0.0009078
-292.5	-387	0.00132
-283.5	-387	0.0016848
-279	-387	0.003003
-274.5	-387	0.00108
-270	-387	0.0023706
-261	-387	0.0041646
-256.5	-387	0.0047106
-252	-387	0.0033522
-247.5	-387	0.0025254
-238.5	-387	0.0055722
-225	-387	0.002808
-220.5	-387	0.0065124
-193.5	-387	0.008997
-184.5	-387	0.0158286
-180	-387	0.0113736
-171	-387	0.0126804
-166.5	-387	0.0094266
-153	-387	0.0125208
-148.5	-387	0.013719
-144	-387	0.0175152
-139.5	-387	0.0196962
-130.5	-387	0.0179706
-126	-387	0.025605
-121.5	-387	0.0294132
-117	-387	0.0216516
-112.5	-387	0.0249258
-108	-387	0.03201
-103.5	-387	0.0280194
-99	-387	0.0288366
-94.5	-387	0.0252624
-90	-387	0.047646
-85.5	-387	0.0452094
-81	-387	0.034104
-76.5	-387	0.041025
-72	-387	0.055104
-67.5	-387	0.0357282
-63	-387	0.0412968
-58.5	-387	0.0248418
-54	-387	0.023235
-49.5	-387	0.0266286
-45	-387	0.0289536
-40.5	-387	0.0223884
-36	-387	0.028572
-31.5	-387	0.0214572
-27	-387	0.029235
