X	Z	Value
-7.57576	15.5556	4.78137
-7.57576	15.9596	14.9324
-7.57576	16.3636	0.0029289
-7.57576	16.7677	11.1245
-7.57576	17.1717	28.7364
-7.57576	17.5758	20.6522
-7.57576	17.9798	44.8467
-7.57576	18.3838	14.8056
-7.57576	18.7879	28.024
-7.57576	19.1919	55.0895
-7.57576	19.596	26.2775
-7.57576	20	26.2775
-7.27273	-20	21.5234
-7.27273	-19.596	23.5228
-7.27273	-19.1919	12.1884
-7.27273	-18.7879	39.055
-7.27273	-18.3838	34.0547
-7.27273	-17.9798	40.6594
-7.27273	-17.5758	23.7165
-7.27273	-17.1717	12.7914
-7.27273	-16.7677	2.64
-7.27273	-16.3636	6.20592
-7.27273	-15.9596	18.6109
-7.27273	-15.5556	49.4617
-7.27273	-15.1515	36.3401
-7.27273	-14.7475	14.0308
-7.27273	-14.3434	13.1893
-7.27273	-13.9394	13.7234
-7.27273	-13.5354	0.0168544
-7.27273	-13.1313	20.8382
-7.27273	-12.7273	33.3141
-7.27273	-12.3232	15.9855
-7.27273	-11.9192	8.30062
-7.27273	-11.5152	17.3174
-7.27273	-11.1111	3.37662
-7.27273	-10.7071	9.38477
-7.27273	-10.303	22.6701
-7.27273	-9.89899	8.95374
-7.27273	-9.49495	0.00226912
-7.27273	-9.09091	0.00223834
-7.27273	-8.68687	11.8248
-7.27273	-8.28283	5.42405
-7.27273	-7.87879	0.00990248
-7.27273	-7.47475	11.058
-7.27273	-7.07071	20.0795
-7.27273	-6.66667	12.9984
-7.27273	-6.26263	13.5436
-7.27273	-5.85859	4.50545
-7.27273	-5.45455	25.9913
-7.27273	-5.05051	14.2142
-7.27273	-4.64646	31.5219
-7.27273	-4.24242	26.2712
-7.27273	-3.83838	25.6696
-7.27273	-3.43434	49.9199
-7.27273	-3.0303	21.6094
-7.27273	-2.62626	53.6296
-7.27273	-2.22222	106.799
-7.27273	-1.81818	194.929
-7.27273	-1.41414	114.167
-7.27273	-1.0101	209.233
-7.27273	-0.606061	219.943
-7.27273	-0.20202	149.726
-7.27273	0.20202	171.183
-7.27273	0.606061	279.937
-7.27273	1.0101	215.648
-7.27273	1.41414	167.784
-7.27273	1.81818	130.441
-7.27273	2.22222	38.0226
-7.27273	2.62626	40.7398
-7.27273	3.0303	59.9378
-7.27273	3.43434	45.023
-7.27273	3.83838	8.26134
-7.27273	4.24242	10.8223
-7.27273	4.64646	1.9989
-7.27273	5.05051	11.611
-7.27273	5.45455	19.5601
-7.27273	5.85859	28.3703
-7.27273	6.26263	20.0675
-7.27273	6.66667	32.8638
-7.27273	7.07071	6.98891
-7.27273	7.47475	1.23829
-7.27273	7.87879	8.98038
-7.27273	8.28283	9.36207
-7.27273	8.68687	7.34187
-7.27273	9.09091	8.81976
-7.27273	9.49495	5.35807
-7.27273	9.89899	0.0093232
-7.27273	10.303	14.662
-7.27273	10.7071	0
-7.27273	11.1111	13.2609
-7.27273	11.5152	21.6303
-7.27273	11.9192	4.41663
-7.27273	12.3232	9.67965
-7.27273	12.7273	0.0104365
-7.27273	13.1313	11.0034
-7.27273	13.5354	10.2697
-7.27273	13.9394	0
-7.27273	14.3434	15.0194
-7.27273	14.7475	29.5827
-7.27273	15.1515	0.330842
-7.27273	15.5556	10.3114
-7.27273	15.9596	12.6137
-7.27273	16.3636	2.4151
-7.27273	16.7677	22.7254
-7.27273	17.1717	9.2198
-7.27273	17.5758	36.7569
-7.27273	17.9798	36.6073
-7.27273	18.3838	18.4934
-7.27273	18.7879	56.74
-7.27273	19.1919	11.4924
-7.27273	19.596	29.0721
-7.27273	20	29.0721
-6.9697	-20	27.1839
-6.9697	-19.596	23.7581
-6.9697	-19.1919	18.964
-6.9697	-18.7879	10.0367
-6.9697	-18.3838	48.9311
-6.9697	-17.9798	29.9416
-6.9697	-17.5758	18.1187
-6.9697	-17.1717	20.6624
-6.9697	-16.7677	2.07533
-6.9697	-16.3636	2.96656
-6.9697	-15.9596	24.3468
-6.9697	-15.5556	13.4784
-6.9697	-15.1515	33.9329
-6.9697	-14.7475	39.2456
-6.9697	-14.3434	29.9865
-6.9697	-13.9394	4.35465
-6.9697	-13.5354	0.0511379
-6.9697	-13.1313	8.97199
-6.9697	-12.7273	38.1049
-6.9697	-12.3232	16.6363
-6.9697	-11.9192	20.1331
-6.9697	-11.5152	9.45637
-6.9697	-11.1111	2.09539
-6.9697	-10.7071	14.3311
-6.9697	-10.303	17.2344
-6.9697	-9.89899	5.64253
-6.9697	-9.49495	16.367
-6.9697	-9.09091	0.00223834
-6.9697	-8.68687	0
-6.9697	-8.28283	24.1767
-6.9697	-7.87879	0.01015
-6.9697	-7.47475	13.1095
-6.9697	-7.07071	25.1485
-6.9697	-6.66667	12.6721
-6.9697	-6.26263	8.63307
-6.9697	-5.85859	10.8886
-6.9697	-5.45455	12.0212
-6.9697	-5.05051	14.4484
-6.9697	-4.64646	27.0219
-6.9697	-4.24242	28.3683
-6.9697	-3.83838	18.7659
-6.9697	-3.43434	54.8939
-6.9697	-3.0303	27.8361
-6.9697	-2.62626	48.4162
-6.9697	-2.22222	90.5274
-6.9697	-1.81818	217.335
-6.9697	-1.41414	150.323
-6.9697	-1.0101	215.027
-6.9697	-0.606061	226.426
-6.9697	-0.20202	159.275
-6.9697	0.20202	187.033
-6.9697	0.606061	278.613
-6.9697	1.0101	210.423
-6.9697	1.41414	190.815
-6.9697	1.81818	103.626
-6.9697	2.22222	36.5958
-6.9697	2.62626	39.1878
-6.9697	3.0303	71.8923
-6.9697	3.43434	41.3308
-6.9697	3.83838	14.1022
-6.9697	4.24242	14.7458
-6.9697	4.64646	0.203613
-6.9697	5.05051	15.342
-6.9697	5.45455	37.4288
-6.9697	5.85859	14.1219
-6.9697	6.26263	17.1094
-6.9697	6.66667	20.628
-6.9697	7.07071	1.22639
-6.9697	7.47475	0
-6.9697	7.87879	17.6034
-6.9697	8.28283	0.76401
-6.9697	8.68687	9.35922
-6.9697	9.09091	15.0686
-6.9697	9.49495	4.05381
-6.9697	9.89899	7.50186
-6.9697	10.303	3.46819
-6.9697	10.7071	2.23264
-6.9697	11.1111	11.5141
-6.9697	11.5152	20.2876
-6.9697	11.9192	6.88997
-6.9697	12.3232	0.0440091
-6.9697	12.7273	0.0312084
-6.9697	13.1313	10.7613
-6.9697	13.5354	0
-6.9697	13.9394	2.09017
-6.9697	14.3434	29.9513
-6.9697	14.7475	24.0015
-6.9697	15.1515	8.04808
-6.9697	15.5556	21.662
-6.9697	15.9596	7.19467
-6.9697	16.3636	11.809
-6.9697	16.7677	16.2196
-6.9697	17.1717	17.0766
-6.9697	17.5758	52.3893
-6.9697	17.9798	17.4432
-6.9697	18.3838	45.4293
-6.9697	18.7879	14.925
-6.9697	19.1919	22.265
-6.9697	19.596	21.241
-6.9697	20	21.241
-6.66667	-20	3.38917
-6.66667	-19.596	26.8031
-6.66667	-19.1919	31.8378
-6.66667	-18.7879	14.9731
-6.66667	-18.3838	24.7957
-6.66667	-17.9798	55.2019
-6.66667	-17.5758	27.4677
-6.66667	-17.1717	1.62517
-6.66667	-16.7677	20.9946
-6.66667	-16.3636	0.651875
-6.66667	-15.9596	18.1974
-6.66667	-15.5556	36.1101
-6.66667	-15.1515	25.4537
-6.66667	-14.7475	13.0908
-6.66667	-14.3434	31.2765
-6.66667	-13.9394	25.4906
-6.66667	-13.5354	0.0481519
-6.66667	-13.1313	8.95211
-6.66667	-12.7273	20.755
-6.66667	-12.3232	12.2023
-6.66667	-11.9192	16.5984
-6.66667	-11.5152	5.54781
-6.66667	-11.1111	17.508
-6.66667	-10.7071	4.70967
-6.66667	-10.303	2.02461
-6.66667	-9.89899	22.6701
-6.66667	-9.49495	14.971
-6.66667	-9.09091	5.57339
-6.66667	-8.68687	0.000383593
-6.66667	-8.28283	12.3704
-6.66667	-7.87879	6.70757
-6.66667	-7.47475	11.8152
-6.66667	-7.07071	23.7599
-6.66667	-6.66667	14.7474
-6.66667	-6.26263	0.0229076
-6.66667	-5.85859	0.842694
-6.66667	-5.45455	17.1127
-6.66667	-5.05051	16.2013
-6.66667	-4.64646	30.3387
-6.66667	-4.24242	26.8355
-6.66667	-3.83838	18.0552
-6.66667	-3.43434	61.5285
-6.66667	-3.0303	24.4409
-6.66667	-2.62626	54.5265
-6.66667	-2.22222	92.3408
-6.66667	-1.81818	211.533
-6.66667	-1.41414	184.6
-6.66667	-1.0101	225.784
-6.66667	-0.606061	225.549
-6.66667	-0.20202	162.244
-6.66667	0.20202	194.073
-6.66667	0.606061	292.236
-6.66667	1.0101	193.176
-6.66667	1.41414	198.149
-6.66667	1.81818	95.6671
-6.66667	2.22222	45.5752
-6.66667	2.62626	28.8124
-6.66667	3.0303	88.7217
-6.66667	3.43434	27.8512
-6.66667	3.83838	20.2528
-6.66667	4.24242	8.58184
-6.66667	4.64646	8.53429
-6.66667	5.05051	12.1772
-6.66667	5.45455	47.5567
-6.66667	5.85859	8.7662
-6.66667	6.26263	16.5597
-6.66667	6.66667	13.6534
-6.66667	7.07071	8.43936
-6.66667	7.47475	15.7003
-6.66667	7.87879	9.85782
-6.66667	8.28283	4.21292
-6.66667	8.68687	5.1215
-6.66667	9.09091	15.8263
-6.66667	9.49495	0.0255493
-6.66667	9.89899	8.52936
-6.66667	10.303	0
-6.66667	10.7071	11.0743
-6.66667	11.1111	22.1026
-6.66667	11.5152	9.44245
-6.66667	11.9192	0.00468894
-6.66667	12.3232	0.0329695
-6.66667	12.7273	10.5035
-6.66667	13.1313	0.28309
-6.66667	13.5354	0
-6.66667	13.9394	18.3097
-6.66667	14.3434	38.106
-6.66667	14.7475	14.9786
-6.66667	15.1515	25.227
-6.66667	15.5556	10.2232
-6.66667	15.9596	0.364109
-6.66667	16.3636	22.5073
-6.66667	16.7677	21.4542
-6.66667	17.1717	43.9285
-6.66667	17.5758	25.0906
-6.66667	17.9798	25.807
-6.66667	18.3838	29.2512
-6.66667	18.7879	10.3461
-6.66667	19.1919	34.0782
-6.66667	19.596	34.2987
-6.66667	20	34.2987
-6.36364	-20	0.4806
-6.36364	-19.596	26.4083
-6.36364	-19.1919	27.0014
-6.36364	-18.7879	32.1055
-6.36364	-18.3838	14.0344
-6.36364	-17.9798	38.8128
-6.36364	-17.5758	52.7646
-6.36364	-17.1717	17.0004
-6.36364	-16.7677	35.5977
-6.36364	-16.3636	11.7226
-6.36364	-15.9596	0.000105491
-6.36364	-15.5556	44.0656
-6.36364	-15.1515	23.7811
-6.36364	-14.7475	30.517
-6.36364	-14.3434	19.6771
-6.36364	-13.9394	28.7436
-6.36364	-13.5354	7.96358
-6.36364	-13.1313	1.8693
-6.36364	-12.7273	8.6114
-6.36364	-12.3232	26.1531
-6.36364	-11.9192	22.331
-6.36364	-11.5152	14.1783
-6.36364	-11.1111	18.3081
-6.36364	-10.7071	0.0359974
-6.36364	-10.303	0.0171792
-6.36364	-9.89899	22.6701
-6.36364	-9.49495	7.22254
-6.36364	-9.09091	11.3261
-6.36364	-8.68687	2.87935
-6.36364	-8.28283	0.0231319
-6.36364	-7.87879	17.91
-6.36364	-7.47475	6.72277
-6.36364	-7.07071	29.4176
-6.36364	-6.66667	5.5158
-6.36364	-6.26263	4.01396
-6.36364	-5.85859	0.0238082
-6.36364	-5.45455	6.15235
-6.36364	-5.05051	23.1194
-6.36364	-4.64646	31.2693
-6.36364	-4.24242	20.2235
-6.36364	-3.83838	14.6598
-6.36364	-3.43434	58.3025
-6.36364	-3.0303	37.0619
-6.36364	-2.62626	61.6043
-6.36364	-2.22222	84.2338
-6.36364	-1.81818	237.598
-6.36364	-1.41414	196.564
-6.36364	-1.0101	241.193
-6.36364	-0.606061	215.039
-6.36364	-0.20202	169.995
-6.36364	0.20202	205.616
-6.36364	0.606061	302.294
-6.36364	1.0101	187.008
-6.36364	1.41414	209.712
-6.36364	1.81818	80.8536
-6.36364	2.22222	40.5523
-6.36364	2.62626	42.5515
-6.36364	3.0303	81.1728
-6.36364	3.43434	13.9034
-6.36364	3.83838	30.6063
-6.36364	4.24242	8.58184
-6.36364	4.64646	13.0711
-6.36364	5.05051	18.0027
-6.36364	5.45455	36.3276
-6.36364	5.85859	11.9297
-6.36364	6.26263	9.38453
-6.36364	6.66667	3.98015
-6.36364	7.07071	16.8655
-6.36364	7.47475	16.4513
-6.36364	7.87879	3.41927
-6.36364	8.28283	9.33438
-6.36364	8.68687	5.29734
-6.36364	9.09091	3.48925
-6.36364	9.49495	0.000305921
-6.36364	9.89899	9.67285
-6.36364	10.303	8.35768
-6.36364	10.7071	15.1574
-6.36364	11.1111	9.47523
-6.36364	11.5152	5.79306
-6.36364	11.9192	0.0105216
-6.36364	12.3232	4.9548
-6.36364	12.7273	5.85289
-6.36364	13.1313	0
-6.36364	13.5354	4.07365
-6.36364	13.9394	30.9294
-6.36364	14.3434	29.9567
-6.36364	14.7475	29.6454
-6.36364	15.1515	14.7329
-6.36364	15.5556	9.02479
-6.36364	15.9596	20.5551
-6.36364	16.3636	31.1865
-6.36364	16.7677	30.934
-6.36364	17.1717	31.6577
-6.36364	17.5758	23.8279
-6.36364	17.9798	37.5387
-6.36364	18.3838	5.21897
-6.36364	18.7879	31.2841
-6.36364	19.1919	33.4764
-6.36364	19.596	20.6753
-6.36364	20	20.6753
-6.06061	-20	12.2652
-6.06061	-19.596	0
-6.06061	-19.1919	18.3838
-6.06061	-18.7879	39.1362
-6.06061	-18.3838	25.3364
-6.06061	-17.9798	18.5213
-6.06061	-17.5758	40.6137
-6.06061	-17.1717	38.045
-6.06061	-16.7677	37.7884
-6.06061	-16.3636	33.1212
-6.06061	-15.9596	0.968429
-6.06061	-15.5556	10.0284
-6.06061	-15.1515	49.91
-6.06061	-14.7475	15.6638
-6.06061	-14.3434	19.1559
-6.06061	-13.9394	19.9499
-6.06061	-13.5354	12.0472
-6.06061	-13.1313	8.45865
-6.06061	-12.7273	21.3042
-6.06061	-12.3232	31.0699
-6.06061	-11.9192	19.615
-6.06061	-11.5152	37.2603
-6.06061	-11.1111	10.0657
-6.06061	-10.7071	8.12399
-6.06061	-10.303	0.0275864
-6.06061	-9.89899	4.84496
-6.06061	-9.49495	12.0889
-6.06061	-9.09091	8.95322
-6.06061	-8.68687	22.9192
-6.06061	-8.28283	1.76306
-6.06061	-7.87879	20.0317
-6.06061	-7.47475	10.3919
-6.06061	-7.07071	22.2807
-6.06061	-6.66667	12.9153
-6.06061	-6.26263	10.9506
-6.06061	-5.85859	0.0238082
-6.06061	-5.45455	0.0529246
-6.06061	-5.05051	28.7709
-6.06061	-4.64646	35.9926
-6.06061	-4.24242	17.1681
-6.06061	-3.83838	8.57006
-6.06061	-3.43434	54.1859
-6.06061	-3.0303	36.5143
-6.06061	-2.62626	56.8283
-6.06061	-2.22222	83.622
-6.06061	-1.81818	220.09
-6.06061	-1.41414	214.556
-6.06061	-1.0101	251.416
-6.06061	-0.606061	220.465
-6.06061	-0.20202	189.968
-6.06061	0.20202	218.565
-6.06061	0.606061	303.591
-6.06061	1.0101	184.604
-6.06061	1.41414	207.907
-6.06061	1.81818	84.4729
-6.06061	2.22222	28.5804
-6.06061	2.62626	61.6391
-6.06061	3.0303	82.4716
-6.06061	3.43434	7.99325
-6.06061	3.83838	39.6606
-6.06061	4.24242	9.19658
-6.06061	4.64646	20.9509
-6.06061	5.05051	38.7238
-6.06061	5.45455	13.1278
-6.06061	5.85859	7.66018
-6.06061	6.26263	0.0275301
-6.06061	6.66667	3.30784
-6.06061	7.07071	24.0836
-6.06061	7.47475	16.4908
-6.06061	7.87879	0
-6.06061	8.28283	1.59284
-6.06061	8.68687	8.76135
-6.06061	9.09091	2.98019
-6.06061	9.49495	9.34134
-6.06061	9.89899	18.3484
-6.06061	10.303	13.0156
-6.06061	10.7071	19.0979
-6.06061	11.1111	8.8898
-6.06061	11.5152	0.0246154
-6.06061	11.9192	8.75518
-6.06061	12.3232	10.7874
-6.06061	12.7273	0.967127
-6.06061	13.1313	0.0200435
-6.06061	13.5354	15.1332
-6.06061	13.9394	50.7921
-6.06061	14.3434	16.6707
-6.06061	14.7475	17.6376
-6.06061	15.1515	25.0539
-6.06061	15.5556	19.1414
-6.06061	15.9596	33.4372
-6.06061	16.3636	37.8526
-6.06061	16.7677	32.0586
-6.06061	17.1717	24.9359
-6.06061	17.5758	33.5931
-6.06061	17.9798	9.75698
-6.06061	18.3838	34.666
-6.06061	18.7879	30.8988
-6.06061	19.1919	41.8204
-6.06061	19.596	8.91171
-6.06061	20	8.91171
-5.75758	-20	28.1209
-5.75758	-19.596	5.32341
-5.75758	-19.1919	0
-5.75758	-18.7879	19.9706
-5.75758	-18.3838	45.1332
-5.75758	-17.9798	40.3759
-5.75758	-17.5758	54.5526
-5.75758	-17.1717	40.9171
-5.75758	-16.7677	46.9785
-5.75758	-16.3636	61.3804
-5.75758	-15.9596	35.2797
-5.75758	-15.5556	19.935
-5.75758	-15.1515	42.9576
-5.75758	-14.7475	28.9809
-5.75758	-14.3434	40.0012
-5.75758	-13.9394	12.6281
-5.75758	-13.5354	10.0359
-5.75758	-13.1313	9.51394
-5.75758	-12.7273	4.50381
-5.75758	-12.3232	27.4746
-5.75758	-11.9192	40.3385
-5.75758	-11.5152	30.9819
-5.75758	-11.1111	12.3972
-5.75758	-10.7071	20.7629
-5.75758	-10.303	2.24377
-5.75758	-9.89899	0.0165251
-5.75758	-9.49495	9.06231
-5.75758	-9.09091	8.95322
-5.75758	-8.68687	3.66219
-5.75758	-8.28283	28.9137
-5.75758	-7.87879	0
-5.75758	-7.47475	35.9966
-5.75758	-7.07071	9.20645
-5.75758	-6.66667	17.2058
-5.75758	-6.26263	10.4231
-5.75758	-5.85859	0.0151336
-5.75758	-5.45455	0.035168
-5.75758	-5.05051	8.29743
-5.75758	-4.64646	42.5203
-5.75758	-4.24242	14.69
-5.75758	-3.83838	22.9209
-5.75758	-3.43434	24.8555
-5.75758	-3.0303	57.071
-5.75758	-2.62626	66.27
-5.75758	-2.22222	63.6894
-5.75758	-1.81818	225.038
-5.75758	-1.41414	234.382
-5.75758	-1.0101	250.048
-5.75758	-0.606061	234.747
-5.75758	-0.20202	230.487
-5.75758	0.20202	224.581
-5.75758	0.606061	306.208
-5.75758	1.0101	192.038
-5.75758	1.41414	200.432
-5.75758	1.81818	92.9553
-5.75758	2.22222	17.8614
-5.75758	2.62626	78.2238
-5.75758	3.0303	78.1469
-5.75758	3.43434	14.505
-5.75758	3.83838	26.0152
-5.75758	4.24242	10.0117
-5.75758	4.64646	25.8305
-5.75758	5.05051	47.2536
-5.75758	5.45455	8.7662
-5.75758	5.85859	0.62019
-5.75758	6.26263	0.00406351
-5.75758	6.66667	8.44341
-5.75758	7.07071	29.3644
-5.75758	7.47475	6.07453
-5.75758	7.87879	0
-5.75758	8.28283	8.51489
-5.75758	8.68687	9.50653
-5.75758	9.09091	13.5346
-5.75758	9.49495	23.9262
-5.75758	9.89899	24.0395
-5.75758	10.303	0.0237628
-5.75758	10.7071	13.8042
-5.75758	11.1111	11.9842
-5.75758	11.5152	4.30977
-5.75758	11.9192	20.9206
-5.75758	12.3232	5.31471
-5.75758	12.7273	5.55561
-5.75758	13.1313	21.1913
-5.75758	13.5354	41.7506
-5.75758	13.9394	21.1835
-5.75758	14.3434	22.489
-5.75758	14.7475	14.465
-5.75758	15.1515	11.9975
-5.75758	15.5556	33.1174
-5.75758	15.9596	40.3912
-5.75758	16.3636	25.3433
-5.75758	16.7677	32.4586
-5.75758	17.1717	25.2329
-5.75758	17.5758	28.1631
-5.75758	17.9798	22.2289
-5.75758	18.3838	26.617
-5.75758	18.7879	39.8931
-5.75758	19.1919	10.9714
-5.75758	19.596	16.8504
-5.75758	20	16.8504
-5.45455	-20	19.5376
-5.45455	-19.596	30.4051
-5.45455	-19.1919	2.916
-5.45455	-18.7879	0
-5.45455	-18.3838	20.023
-5.45455	-17.9798	31.439
-5.45455	-17.5758	39.2382
-5.45455	-17.1717	65.8997
-5.45455	-16.7677	56.2653
-5.45455	-16.3636	47.8162
-5.45455	-15.9596	35.9708
-5.45455	-15.5556	48.1565
-5.45455	-15.1515	48.9389
-5.45455	-14.7475	52.0293
-5.45455	-14.3434	28.0166
-5.45455	-13.9394	29.9498
-5.45455	-13.5354	1.71448
-5.45455	-13.1313	9.99797
-5.45455	-12.7273	16.7014
-5.45455	-12.3232	17.0023
-5.45455	-11.9192	41.9327
-5.45455	-11.5152	20.0093
-5.45455	-11.1111	52.5021
-5.45455	-10.7071	30.4958
-5.45455	-10.303	15.1169
-5.45455	-9.89899	9.01899
-5.45455	-9.49495	7.31419
-5.45455	-9.09091	7.70376
-5.45455	-8.68687	3.68672
-5.45455	-8.28283	22.7586
-5.45455	-7.87879	18.361
-5.45455	-7.47475	27.7642
-5.45455	-7.07071	16.036
-5.45455	-6.66667	18.5905
-5.45455	-6.26263	8.04699
-5.45455	-5.85859	1.90716
-5.45455	-5.45455	0.0498241
-5.45455	-5.05051	0.037872
-5.45455	-4.64646	41.2358
-5.45455	-4.24242	22.0625
-5.45455	-3.83838	17.85
-5.45455	-3.43434	25.2602
-5.45455	-3.0303	45.8678
-5.45455	-2.62626	49.8132
-5.45455	-2.22222	80.1907
-5.45455	-1.81818	232.132
-5.45455	-1.41414	260.184
-5.45455	-1.0101	230.011
-5.45455	-0.606061	259.801
-5.45455	-0.20202	224.761
-5.45455	0.20202	222.501
-5.45455	0.606061	306.149
-5.45455	1.0101	190.65
-5.45455	1.41414	194.582
-5.45455	1.81818	101.788
-5.45455	2.22222	20.175
-5.45455	2.62626	88.7092
-5.45455	3.0303	41.7097
-5.45455	3.43434	16.5743
-5.45455	3.83838	25.3849
-5.45455	4.24242	17.3908
-5.45455	4.64646	30.3083
-5.45455	5.05051	30.1945
-5.45455	5.45455	8.76674
-5.45455	5.85859	8.77275
-5.45455	6.26263	0
-5.45455	6.66667	18.3501
-5.45455	7.07071	29.2568
-5.45455	7.47475	0
-5.45455	7.87879	10.5141
-5.45455	8.28283	8.24392
-5.45455	8.68687	24.3345
-5.45455	9.09091	14.5184
-5.45455	9.49495	34.8795
-5.45455	9.89899	20.3073
-5.45455	10.303	10.6727
-5.45455	10.7071	24.9983
-5.45455	11.1111	13.3355
-5.45455	11.5152	33.6551
-5.45455	11.9192	6.27866
-5.45455	12.3232	10.214
-5.45455	12.7273	18.946
-5.45455	13.1313	20.1098
-5.45455	13.5354	48.8016
-5.45455	13.9394	7.9329
-5.45455	14.3434	12.0828
-5.45455	14.7475	9.50787
-5.45455	15.1515	22.8713
-5.45455	15.5556	34.2386
-5.45455	15.9596	36.8735
-5.45455	16.3636	27.7864
-5.45455	16.7677	18.2825
-5.45455	17.1717	42.0201
-5.45455	17.5758	11.6427
-5.45455	17.9798	11.9474
-5.45455	18.3838	49.8446
-5.45455	18.7879	21.0395
-5.45455	19.1919	22.4931
-5.45455	19.596	24.0128
-5.45455	20	24.0128
-5.15152	-20	23.0922
-5.15152	-19.596	31.5967
-5.15152	-19.1919	34.1735
-5.15152	-18.7879	1.77831
-5.15152	-18.3838	0
-5.15152	-17.9798	35.0258
-5.15152	-17.5758	34.7766
-5.15152	-17.1717	31.6628
-5.15152	-16.7677	52.3902
-5.15152	-16.3636	54.1849
-5.15152	-15.9596	39.7458
-5.15152	-15.5556	29.8768
-5.15152	-15.1515	30.7104
-5.15152	-14.7475	50.4342
-5.15152	-14.3434	33.6451
-5.15152	-13.9394	43.9353
-5.15152	-13.5354	4.45329
-5.15152	-13.1313	9.95556
-5.15152	-12.7273	7.75342
-5.15152	-12.3232	13.5681
-5.15152	-11.9192	16.5198
-5.15152	-11.5152	41.4066
-5.15152	-11.1111	36.2025
-5.15152	-10.7071	31.2634
-5.15152	-10.303	41.9402
-5.15152	-9.89899	12.1066
-5.15152	-9.49495	14.8004
-5.15152	-9.09091	9.06231
-5.15152	-8.68687	8.95546
-5.15152	-8.28283	10.2706
-5.15152	-7.87879	27.3469
-5.15152	-7.47475	17.6013
-5.15152	-7.07071	27.8053
-5.15152	-6.66667	18.9885
-5.15152	-6.26263	3.51575
-5.15152	-5.85859	5.11473
-5.15152	-5.45455	0.0269831
-5.15152	-5.05051	0.0377896
-5.15152	-4.64646	20.7632
-5.15152	-4.24242	55.4661
-5.15152	-3.83838	43.6873
-5.15152	-3.43434	25.4
-5.15152	-3.0303	29.2128
-5.15152	-2.62626	25.0472
-5.15152	-2.22222	110.413
-5.15152	-1.81818	200.952
-5.15152	-1.41414	264.012
-5.15152	-1.0101	256.461
-5.15152	-0.606061	278.904
-5.15152	-0.20202	210.554
-5.15152	0.20202	253.966
-5.15152	0.606061	296.754
-5.15152	1.0101	178.406
-5.15152	1.41414	205.819
-5.15152	1.81818	79.1776
-5.15152	2.22222	13.198
-5.15152	2.62626	69.087
-5.15152	3.0303	41.4412
-5.15152	3.43434	21.5858
-5.15152	3.83838	23.4339
-5.15152	4.24242	18.5467
-5.15152	4.64646	49.9864
-5.15152	5.05051	14.9671
-5.15152	5.45455	6.23819
-5.15152	5.85859	15.4012
-5.15152	6.26263	0.000242444
-5.15152	6.66667	32.2285
-5.15152	7.07071	29.0543
-5.15152	7.47475	5.57909
-5.15152	7.87879	22.5337
-5.15152	8.28283	20.869
-5.15152	8.68687	24.3601
-5.15152	9.09091	13.4417
-5.15152	9.49495	44.037
-5.15152	9.89899	9.26895
-5.15152	10.303	27.7336
-5.15152	10.7071	27.1484
-5.15152	11.1111	9.31844
-5.15152	11.5152	21.0873
-5.15152	11.9192	12.032
-5.15152	12.3232	15.0877
-5.15152	12.7273	11.0347
-5.15152	13.1313	30.7162
-5.15152	13.5354	16.3652
-5.15152	13.9394	12.462
-5.15152	14.3434	13.7636
-5.15152	14.7475	14.1816
-5.15152	15.1515	37.8414
-5.15152	15.5556	40.105
-5.15152	15.9596	19.3921
-5.15152	16.3636	18.5967
-5.15152	16.7677	40.457
-5.15152	17.1717	13.8566
-5.15152	17.5758	18.3287
-5.15152	17.9798	37.4087
-5.15152	18.3838	33.2721
-5.15152	18.7879	15.7027
-5.15152	19.1919	16.0596
-5.15152	19.596	29.4493
-5.15152	20	29.4493
-4.84848	-20	25.0912
-4.84848	-19.596	33.6224
-4.84848	-19.1919	23.5673
-4.84848	-18.7879	37.7127
-4.84848	-18.3838	2.21839
-4.84848	-17.9798	9.84601
-4.84848	-17.5758	37.2463
-4.84848	-17.1717	30.6837
-4.84848	-16.7677	51.6113
-4.84848	-16.3636	45.5976
-4.84848	-15.9596	36.6777
-4.84848	-15.5556	18.4973
-4.84848	-15.1515	46.6984
-4.84848	-14.7475	35.499
-4.84848	-14.3434	21.091
-4.84848	-13.9394	25.5002
-4.84848	-13.5354	31.3992
-4.84848	-13.1313	0.0275661
-4.84848	-12.7273	10.0002
-4.84848	-12.3232	9.50755
-4.84848	-11.9192	19.9299
-4.84848	-11.5152	45.5182
-4.84848	-11.1111	15.0141
-4.84848	-10.7071	27.2521
-4.84848	-10.303	54.1024
-4.84848	-9.89899	18.5584
-4.84848	-9.49495	30.9712
-4.84848	-9.09091	12.4037
-4.84848	-8.68687	8.95401
-4.84848	-8.28283	1.57315
-4.84848	-7.87879	16.2767
-4.84848	-7.47475	2.45394
-4.84848	-7.07071	29.4565
-4.84848	-6.66667	17.0182
-4.84848	-6.26263	0.0229076
-4.84848	-5.85859	0
-4.84848	-5.45455	4.02228
-4.84848	-5.05051	1.49282
-4.84848	-4.64646	43.8218
-4.84848	-4.24242	76.7475
-4.84848	-3.83838	51.7403
-4.84848	-3.43434	38.1146
-4.84848	-3.0303	33.5851
-4.84848	-2.62626	24.6788
-4.84848	-2.22222	100.375
-4.84848	-1.81818	173.635
-4.84848	-1.41414	287.593
-4.84848	-1.0101	292.187
-4.84848	-0.606061	287.292
