Parent,Nuclide,Atoms_EOB,Atoms_after_cooling,Activity_EOB_Bq,Activity_after_cooling_Bq
Ge71,"Nuclide: Ge-71, decay dataset: icrp107_ame2020_nubase2020",121287.22714297636,114150.60953436392,0.08512959270204276,0.08012051330759651
Ge71,"Nuclide: Ga-71, decay dataset: icrp107_ame2020_nubase2020",-121287.22714297636,-235437.83667734027,-0.0,-0.0
Ge72,"Nuclide: Ge-72, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Ge73,"Nuclide: Ge-73, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Ge74,"Nuclide: Ge-74, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Ge75,"Nuclide: Ge-75, decay dataset: icrp107_ame2020_nubase2020",3303585611.5296197,19160.92282776425,461035.48610174726,2.6740234426575427
Ge75,"Nuclide: As-75, decay dataset: icrp107_ame2020_nubase2020",-3303585611.5296197,-3303604772.4524474,-0.0,-0.0
Ge77,"Nuclide: Ge-77, decay dataset: icrp107_ame2020_nubase2020",2763531891.9043946,634028438.2091923,47087.86478026112,10803.220853970675
Ge77,"Nuclide: As-77, decay dataset: icrp107_ame2020_nubase2020",-3897854826.0690928,-3433873061.6241784,-19327.746894738943,-17027.06549249969
Ge77,"Nuclide: Se-77, decay dataset: icrp107_ame2020_nubase2020",1134322934.164698,3934167557.5796843,0.0,0.0
Ge78,"Nuclide: Ge-78, decay dataset: icrp107_ame2020_nubase2020",33772032288.80594,400508.5688620777,4433520.636887362,52.57791388197876
Ge78,"Nuclide: As-78, decay dataset: icrp107_ame2020_nubase2020",-1134490121701.1428,-32312014.741711378,-144499931.86884534,-4115.579183467224
Ge78,"Nuclide: Se-78, decay dataset: icrp107_ame2020_nubase2020",1100718089412.3367,1100750000918.5095,0.0,0.0
As68,"Nuclide: As-68, decay dataset: icrp107_ame2020_nubase2020",140746029.6290895,3.8473957052241625e-164,643520.5383404348,1.7591104786111944e-166
As68,"Nuclide: Ge-68, decay dataset: icrp107_ame2020_nubase2020",-140746941.0839533,-140387340.9203526,-4.167364886612047,-4.156717514218244
As68,"Nuclide: Ga-68, decay dataset: icrp107_ame2020_nubase2020",947.492573431249,-24367.13571083149,0.16165800371076583,-4.157438934742384
As68,"Nuclide: Zn-68, decay dataset: icrp107_ame2020_nubase2020",-36.037709619084865,140411672.0183538,-0.0,0.0
As69,"Nuclide: As-69, decay dataset: icrp107_ame2020_nubase2020",60596235.85399998,2.0892498404978355e-21,45964.22634574913,1.584764320886835e-24
As69,"Nuclide: Ge-69, decay dataset: icrp107_ame2020_nubase2020",-60992701.39435365,-39835093.02557435,-300.73210276163667,-196.411882330488
As69,"Nuclide: Ga-69, decay dataset: icrp107_ame2020_nubase2020",396465.54035366594,40231558.56592801,0.0,0.0
As70,"Nuclide: As-70, decay dataset: icrp107_ame2020_nubase2020",2012791.73151134,0.011552433656364203,442.0661957387375,2.537242337615547e-06
As70,"Nuclide: Ge-70, decay dataset: icrp107_ame2020_nubase2020",-2012791.73151134,-2012791.7430637737,-0.0,-0.0
As71,"Nuclide: As-71, decay dataset: icrp107_ame2020_nubase2020",53246.09283835526,41268.14544796543,0.15704733084294595,0.12171882941940264
As71,"Nuclide: Ge-71, decay dataset: icrp107_ame2020_nubase2020",-69874.02953350972,-119918.1542964016,-0.04904347980209103,-0.08416866205374832
As71,"Nuclide: Ga-71, decay dataset: icrp107_ame2020_nubase2020",16627.936695154454,95277.94554359063,0.0,0.0
As73,"Nuclide: As-73, decay dataset: icrp107_ame2020_nubase2020",5475.476448932738,5428.415706866687,0.0005470387468866906,0.0005423370465675543
As73,"Nuclide: Ge-73, decay dataset: icrp107_ame2020_nubase2020",-5475.476448932738,-10903.892155799425,-0.0,-0.0
As74,"Nuclide: As-74, decay dataset: icrp107_ame2020_nubase2020",209643.34791738205,201623.30896010454,0.0946466784505207,0.09102590986477366
As74,"Nuclide: Ge-74, decay dataset: icrp107_ame2020_nubase2020",-209643.34791738205,-411266.6568774866,-0.0,-0.0
As75,"Nuclide: As-75, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
As76,"Nuclide: As-76, decay dataset: icrp107_ame2020_nubase2020",82889187.709809,43570993.31440497,616.9804784948395,324.31796047671725
As76,"Nuclide: Se-76, decay dataset: icrp107_ame2020_nubase2020",-82889187.70980899,-126460181.02421397,-0.0,-0.0
As77,"Nuclide: As-77, decay dataset: icrp107_ame2020_nubase2020",273626552.7849644,178278092.68715665,1356.7936703381913,884.0026132551236
As77,"Nuclide: Se-77, decay dataset: icrp107_ame2020_nubase2020",-273626552.7849644,-451904645.472121,-0.0,-0.0
As78,"Nuclide: As-78, decay dataset: icrp107_ame2020_nubase2020",9011135904.945757,149786.2682824417,1147747.785034113,19.078267097862927
As78,"Nuclide: Se-78, decay dataset: icrp107_ame2020_nubase2020",-9011135904.945757,-9011285691.214039,-0.0,-0.0
As79,"Nuclide: As-79, decay dataset: icrp107_ame2020_nubase2020",42750152100.37017,3.3082277857422786e-38,54813443.20547615,4.241747618086073e-41
As79,"Nuclide: Se-79m, decay dataset: icrp107_ame2020_nubase2020",32923496314.055214,2.5477903575854086e-38,97027332.67118676,7.50847662847849e-41
As79,"Nuclide: Se-79, decay dataset: icrp107_ame2020_nubase2020",-75673648418.81984,-75673647932.00124,-0.0056344746000964036,-0.0056344745638490824
As79,"Nuclide: Br-79, decay dataset: icrp107_ame2020_nubase2020",4.394444720899153,75673647936.39568,0.0,0.0
Se70,"Nuclide: Se-70, decay dataset: icrp107_ame2020_nubase2020",83687531.41024618,0.0023747856333509567,23523.023700338203,6.675085021052229e-07
Se70,"Nuclide: As-70, decay dataset: icrp107_ame2020_nubase2020",-382779490.69952404,-2.2078279000815435,-84069.24105023665,-0.0004849016743038994
Se70,"Nuclide: Ge-70, decay dataset: icrp107_ame2020_nubase2020",299091959.2892779,299091961.494731,0.0,0.0
Se71,"Nuclide: Se-71, decay dataset: icrp107_ame2020_nubase2020",40569808.013059385,1.4323606155108666e-84,98877.8060482081,3.4909870681661914e-87
Se71,"Nuclide: As-71, decay dataset: icrp107_ame2020_nubase2020",-40618963.90734035,-31481545.802104317,-119.80409309316764,-92.85362503573235
Se71,"Nuclide: Ge-71, decay dataset: icrp107_ame2020_nubase2020",49170.052996088525,41359028.694837175,0.034511685057821616,29.029250237480415
Se71,"Nuclide: Ga-71, decay dataset: icrp107_ame2020_nubase2020",-14.158715120249044,-9877497.051447976,-0.0,-0.0
Se72,"Nuclide: Se-72, decay dataset: icrp107_ame2020_nubase2020",8682.768548323562,7995.052505058055,0.008292598846347341,0.007635786075713348
Se72,"Nuclide: As-72, decay dataset: icrp107_ame2020_nubase2020",1285.655466087099,1861.8105915962406,0.009520816896258067,0.01378748677672626
Se72,"Nuclide: Ge-72, decay dataset: icrp107_ame2020_nubase2020",-9968.424014410662,-19825.287111064958,-0.0,-0.0
Se73,"Nuclide: Se-73, decay dataset: icrp107_ame2020_nubase2020",223312.48483831144,21800.309982758095,6.013536101379608,0.5870560761414764
Se73,"Nuclide: As-73, decay dataset: icrp107_ame2020_nubase2020",-224144.06885223792,-244099.08193105788,-0.022393574639684943,-0.02438722130231883
Se73,"Nuclide: Ge-73, decay dataset: icrp107_ame2020_nubase2020",831.5840139264158,223130.35596222623,0.0,0.0
Se75,"Nuclide: Se-75, decay dataset: icrp107_ame2020_nubase2020",1835.60089323684,1825.0091598920994,0.00012294455403868336,0.00012223514278411073
Se75,"Nuclide: As-75, decay dataset: icrp107_ame2020_nubase2020",-1835.6008932368397,-3660.6100531289394,-0.0,-0.0
Se76,"Nuclide: Se-76, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Se77,"Nuclide: Se-77, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Se78,"Nuclide: Se-78, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Se79,"Nuclide: Se-79, decay dataset: icrp107_ame2020_nubase2020",2.7102907855301552,2.7102907680944957,2.0180161666616718e-13,2.0180161536795065e-13
Se79,"Nuclide: Br-79, decay dataset: icrp107_ame2020_nubase2020",-2.7102907855301552,-5.42058155362465,-0.0,-0.0
Se80,"Nuclide: Se-80, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Se81,"Nuclide: Se-81, decay dataset: icrp107_ame2020_nubase2020",36727823957.004196,1.1748194995428796e-13,22997098.124570433,7.356123069331462e-17
Se81,"Nuclide: Br-81, decay dataset: icrp107_ame2020_nubase2020",-36727823957.004196,-36727823957.004196,-0.0,-0.0
Se83,"Nuclide: Se-83, decay dataset: icrp107_ame2020_nubase2020",91376228764.0372,3.3275530645980196e-09,47337201.2989484,1.7238296150147405e-12
Se83,"Nuclide: Br-83, decay dataset: icrp107_ame2020_nubase2020",-108119777666.12949,-105585720.37707958,-8673948.964357153,-8470.653285505032
Se83,"Nuclide: Kr-83m, decay dataset: icrp107_ame2020_nubase2020",21010761939.058838,-336617048.17217284,2210617.8505578088,-35416.690629774275
Se83,"Nuclide: Kr-83, decay dataset: icrp107_ame2020_nubase2020",-4267213036.9665456,-3825010268.417293,-0.0,-0.0
Se84,"Nuclide: Se-84, decay dataset: icrp107_ame2020_nubase2020",161343009574.45184,2.368437044728988e-129,601260495.6429439,8.826212149933479e-132
Se84,"Nuclide: Br-84, decay dataset: icrp107_ame2020_nubase2020",-178770303290.626,-0.004175883782576824,-64944513.466322705,-1.517034628007927e-06
Se84,"Nuclide: Kr-84, decay dataset: icrp107_ame2020_nubase2020",17427293716.17419,17427293716.178368,0.0,0.0
Br72,"Nuclide: Br-72, decay dataset: icrp107_ame2020_nubase2020",17725885.77146857,0.0,156318.6736058663,0.0
Br72,"Nuclide: Se-72, decay dataset: icrp107_ame2020_nubase2020",-17727805.690662634,-16323680.230274063,-16.93118735118684,-15.590157804200542
Br72,"Nuclide: As-72, decay dataset: icrp107_ame2020_nubase2020",1921.592584685784,-2415932.404636669,0.014230197460041123,-17.890990755313204
Br72,"Nuclide: Ge-72, decay dataset: icrp107_ame2020_nubase2020",-1.6733906205401183,18739610.96152011,-0.0,0.0
Br74,"Nuclide: Br-74, decay dataset: icrp107_ame2020_nubase2020",1219097.5274764195,1.046576502272546e-11,554.4711377938848,4.760049552431131e-15
Br74,"Nuclide: Se-74, decay dataset: icrp107_ame2020_nubase2020",-1219097.5274764197,-1219097.5274764197,-0.0,-0.0
Br77,"Nuclide: Br-77, decay dataset: icrp107_ame2020_nubase2020",91423.66623477991,68295.03990377445,0.3086260163517153,0.23054890456870425
Br77,"Nuclide: Se-77, decay dataset: icrp107_ame2020_nubase2020",-91423.66623477991,-159718.70613855438,-0.0,-0.0
Br78,"Nuclide: Br-78, decay dataset: icrp107_ame2020_nubase2020",29147772.781305414,2.3011440349460898e-60,52125.12002828628,4.115148348517075e-63
Br78,"Nuclide: Se-78, decay dataset: icrp107_ame2020_nubase2020",-29147772.781305414,-29147772.781305414,-0.0,-0.0
Br79,"Nuclide: Br-79, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Br80,"Nuclide: Br-80, decay dataset: icrp107_ame2020_nubase2020",1032895404.2426842,3.13167117738371e-16,674913.77947223,2.046294350532016e-19
Br80,"Nuclide: Kr-80, decay dataset: icrp107_ame2020_nubase2020",-1032895404.2426844,-1032895404.2426844,-0.0,-0.0
Br81,"Nuclide: Br-81, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Br82,"Nuclide: Br-82, decay dataset: icrp107_ame2020_nubase2020",582884150.859859,363844622.5350092,3179.2926169467196,1984.5599171548567
Br82,"Nuclide: Kr-82, decay dataset: icrp107_ame2020_nubase2020",-582884150.859859,-946728773.3948681,-0.0,-0.0
Br83,"Nuclide: Br-83, decay dataset: icrp107_ame2020_nubase2020",22319431436.292595,21796319.762004487,1790584.603213799,1748.6177765759755
Br83,"Nuclide: Kr-83m, decay dataset: icrp107_ame2020_nubase2020",71657121980.20738,78056051.46013299,7539303.5925350385,8212.557983490162
Br83,"Nuclide: Kr-83, decay dataset: icrp107_ame2020_nubase2020",-93976553416.49998,-94076405787.72212,-0.0,-0.0
Br84,"Nuclide: Br-84, decay dataset: icrp107_ame2020_nubase2020",73471129176.78238,0.0017162072848204432,26690936.08042046,6.234718242818287e-07
Br84,"Nuclide: Kr-84, decay dataset: icrp107_ame2020_nubase2020",-73471129176.78238,-73471129176.78409,-0.0,-0.0
Br85,"Nuclide: Br-85, decay dataset: icrp107_ame2020_nubase2020",166960367741.76706,5.5673692762079374e-139,665104069.9164222,2.2178197223790778e-141
Br85,"Nuclide: Kr-85m, decay dataset: icrp107_ame2020_nubase2020",-168781296912.05798,-4117784633.6060305,-7253861.612465524,-176973.63646683327
Br85,"Nuclide: Rb-85, decay dataset: icrp107_ame2020_nubase2020",1820929170.2909257,5938713803.896956,0.0,0.0
Kr74,"Nuclide: Kr-74, decay dataset: icrp107_ame2020_nubase2020",15187094.503569428,3.0710291163866525e-31,15256.36483485013,3.085036483247693e-34
Kr74,"Nuclide: Br-74, decay dataset: icrp107_ame2020_nubase2020",-27751955.90046546,-2.382462787670027e-10,-12622.171907763497,-1.0835940709071305e-13
Kr74,"Nuclide: Se-74, decay dataset: icrp107_ame2020_nubase2020",12564861.39689603,12564861.39689603,0.0,0.0
Kr75,"Nuclide: Kr-75, decay dataset: icrp107_ame2020_nubase2020",3807320.5209600106,3.432305450943934e-95,10252.655340293137,9.242784950047862e-98
Kr75,"Nuclide: Br-75, decay dataset: icrp107_ame2020_nubase2020",-3984069.2680976973,-131.08824827171543,-475.96456055454047,-0.01566071177078278
Kr75,"Nuclide: Se-75, decay dataset: icrp107_ame2020_nubase2020",176753.14354922294,175864.40924707678,0.011838540986039255,0.011779015496136292
Kr75,"Nuclide: As-75, decay dataset: icrp107_ame2020_nubase2020",-4.396411536712974,-175737.71741034178,-0.0,-0.0
Kr80,"Nuclide: Kr-80, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Kr81,"Nuclide: Kr-81, decay dataset: icrp107_ame2020_nubase2020",0.06293181199452307,0.06293181147299311,6.0362264319989985e-15,6.036226381975444e-15
Kr81,"Nuclide: Br-81, decay dataset: icrp107_ame2020_nubase2020",-0.06293181199452307,-0.12586362346751617,-0.0,-0.0
Kr82,"Nuclide: Kr-82, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Kr83,"Nuclide: Kr-83, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Kr84,"Nuclide: Kr-84, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Kr85,"Nuclide: Kr-85, decay dataset: icrp107_ame2020_nubase2020",578148.541471045,578046.5427234609,0.0011806452095964352,0.00118043691652972
Kr85,"Nuclide: Rb-85, decay dataset: icrp107_ame2020_nubase2020",-578148.541471045,-1156195.084194506,-0.0,-0.0
Kr86,"Nuclide: Kr-86, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Kr87,"Nuclide: Kr-87, decay dataset: icrp107_ame2020_nubase2020",81208758166.05145,169162.0034954091,12295679.72030865,25.61253075157589
Kr87,"Nuclide: Rb-87, decay dataset: icrp107_ame2020_nubase2020",-81208758166.0517,-81208927328.05206,-3.6232958962172436e-08,-3.6233034437280734e-08
Kr87,"Nuclide: Sr-87, decay dataset: icrp107_ame2020_nubase2020",0.00023930629854484187,81208758166.04881,0.0,0.0
Kr88,"Nuclide: Kr-88, decay dataset: icrp107_ame2020_nubase2020",68462340842.13239,195675426.00535727,4641478.7293875255,13266.027957793387
Kr88,"Nuclide: Rb-88, decay dataset: icrp107_ame2020_nubase2020",7975759535.606835,22795892.244628835,5182204.007245947,14811.500222827895
Kr88,"Nuclide: Sr-88, decay dataset: icrp107_ame2020_nubase2020",-76438100377.73924,-76656571695.98923,-0.0,-0.0
Kr89,"Nuclide: Kr-89, decay dataset: icrp107_ame2020_nubase2020",133568294193.00546,3.2508061753144036e-127,489854426.0956775,1.1922154153259462e-129
Kr89,"Nuclide: Rb-89, decay dataset: icrp107_ame2020_nubase2020",-168629971417.67352,-4.113227240155919e-18,-128586786.84935595,-3.136492700238108e-21
Kr89,"Nuclide: Sr-89, decay dataset: icrp107_ame2020_nubase2020",35063195149.4541,34585498350.32946,5566.906270217926,5491.063401506875
Kr89,"Nuclide: Y-89, decay dataset: icrp107_ame2020_nubase2020",-1517924.786045061,-34587016275.1155,-0.0,-0.0
Rb81,"Nuclide: Rb-81, decay dataset: icrp107_ame2020_nubase2020",331154.04872066935,8733.76335903672,13.93371790026119,0.36748394085045527
Rb81,"Nuclide: Kr-81m, decay dataset: icrp107_ame2020_nubase2020",264.54716067195824,6.950718386645669,13.997718972893642,0.3677764009595128
Rb81,"Nuclide: Kr-81, decay dataset: icrp107_ame2020_nubase2020",-331418.5966368397,-340159.3079876485,-3.1788655525275684e-08,-3.26270377554714e-08
Rb81,"Nuclide: Br-81, decay dataset: icrp107_ame2020_nubase2020",0.0007554983311173441,331418.5946657235,0.0,0.0
Rb82,"Nuclide: Rb-82, decay dataset: icrp107_ame2020_nubase2020",3807320.535421066,0.0,34551.36808870245,0.0
Rb82,"Nuclide: Kr-82, decay dataset: icrp107_ame2020_nubase2020",-3807320.535421066,-3807320.535421066,-0.0,-0.0
Rb83,"Nuclide: Rb-83, decay dataset: icrp107_ame2020_nubase2020",49126.85028429375,48733.397908270985,0.004572180566881064,0.004535562397850601
Rb83,"Nuclide: Kr-83m, decay dataset: icrp107_ame2020_nubase2020",44.02583037995022,43.15126839150058,0.0046321159987360175,0.004540100185663951
Rb83,"Nuclide: Kr-83, decay dataset: icrp107_ame2020_nubase2020",-49170.876114673694,-97947.42529133619,-0.0,-0.0
Rb84,"Nuclide: Rb-84, decay dataset: icrp107_ame2020_nubase2020",741956.5153568196,726427.5509103844,0.18164093553189922,0.17783923614452263
Rb84,"Nuclide: Kr-84, decay dataset: icrp107_ame2020_nubase2020",-741956.5153568196,-1468384.066267204,-0.0,-0.0
Rb85,"Nuclide: Rb-85, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Rb86,"Nuclide: Rb-86, decay dataset: icrp107_ame2020_nubase2020",39198071.27052855,37767370.86611023,16.868789278438033,16.253091034610048
Rb86,"Nuclide: Sr-86, decay dataset: icrp107_ame2020_nubase2020",-39198071.27052855,-76965442.13663878,-0.0,-0.0
Rb87,"Nuclide: Rb-87, decay dataset: icrp107_ame2020_nubase2020",0.00016980659086580753,0.000169806590865801,7.576270561565149e-23,7.576270561564857e-23
Rb87,"Nuclide: Sr-87, decay dataset: icrp107_ame2020_nubase2020",-0.00016980659086580753,-0.0003396131817316085,-0.0,-0.0
Rb88,"Nuclide: Rb-88, decay dataset: icrp107_ame2020_nubase2020",76984416733.15166,3.2064223178102024e-14,50020183.16988746,2.0833545081314458e-17
Rb88,"Nuclide: Sr-88, decay dataset: icrp107_ame2020_nubase2020",-76984416733.15166,-76984416733.15166,-0.0,-0.0
Rb89,"Nuclide: Rb-89, decay dataset: icrp107_ame2020_nubase2020",140165211521.83676,3.4189139766017354e-18,106881321.42898735,2.6070523470390358e-21
Rb89,"Nuclide: Sr-89, decay dataset: icrp107_ame2020_nubase2020",-140194401348.29224,-138284409503.74362,-22258.356336000008,-21955.111137433207
Rb89,"Nuclide: Y-89, decay dataset: icrp107_ame2020_nubase2020",29189826.455454327,138313599330.19907,0.0,0.0
Rb90,"Nuclide: Rb-90, decay dataset: icrp107_ame2020_nubase2020",149172066879.60944,3.6292464490916475e-154,654418971.9993726,1.5921531289525748e-156
Rb90,"Nuclide: Sr-90, decay dataset: icrp107_ame2020_nubase2020",-149172092821.89957,-149162260046.59158,-113.80902070705388,-113.80151891159424
Rb90,"Nuclide: Y-90, decay dataset: icrp107_ame2020_nubase2020",25960.08624255874,-37875980.77148953,0.07797781498579744,-113.77027770281103
Rb90,"Nuclide: Zr-90, decay dataset: icrp107_ame2020_nubase2020",-17.79610241750724,149200136009.567,-0.0,0.0
Sr79,"Nuclide: Sr-79, decay dataset: icrp107_ame2020_nubase2020",1267026.3421155347,2.7770801820887503e-187,6505.449901722693,1.4258705914101606e-189
Sr79,"Nuclide: Rb-79, decay dataset: icrp107_ame2020_nubase2020",-1405079.0862370424,-1.6531172677428743e-13,-708.8257693514921,-8.339545656993694e-17
Sr79,"Nuclide: Kr-79, decay dataset: icrp107_ame2020_nubase2020",138200.67632431097,85965.70711737174,0.7593972693562416,0.47237195200127036
Sr79,"Nuclide: Br-79, decay dataset: icrp107_ame2020_nubase2020",-147.93220280324496,-86113.63932017499,-0.0,-0.0
Sr83,"Nuclide: Sr-83, decay dataset: icrp107_ame2020_nubase2020",53052.63929106732,31753.42774009846,0.3151743918703683,0.1886403280123008
Sr83,"Nuclide: Rb-83, decay dataset: icrp107_ame2020_nubase2020",-53896.99360203135,-85724.13443746288,-0.00501613242726667,-0.007978248540655495
Sr83,"Nuclide: Kr-83m, decay dataset: icrp107_ame2020_nubase2020",-49.99758307920021,-77.58420390105104,-0.00526042558381288,-0.008162913204311086
Sr83,"Nuclide: Kr-83, decay dataset: icrp107_ame2020_nubase2020",894.3518940432268,54942.64279530869,0.0,0.0
Sr84,"Nuclide: Sr-84, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Sr85,"Nuclide: Sr-85, decay dataset: icrp107_ame2020_nubase2020",20313.50038244295,20097.50326268198,0.0025133529395352278,0.0024866280036225778
Sr85,"Nuclide: Rb-85, decay dataset: icrp107_ame2020_nubase2020",-20313.50038244295,-40411.00364512493,-0.0,-0.0
Sr86,"Nuclide: Sr-86, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Sr87,"Nuclide: Sr-87, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Sr88,"Nuclide: Sr-88, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Sr89,"Nuclide: Sr-89, decay dataset: icrp107_ame2020_nubase2020",37793071.50255087,37278183.19277462,6.0003227264820564,5.9185750435359425
Sr89,"Nuclide: Y-89, decay dataset: icrp107_ame2020_nubase2020",-37793071.50255088,-75071254.6953255,-0.0,-0.0
Sr90,"Nuclide: Sr-90, decay dataset: icrp107_ame2020_nubase2020",464568.0181387632,464537.3958363525,0.00035443647800339416,0.0003544131150929246
Sr90,"Nuclide: Y-90, decay dataset: icrp107_ame2020_nubase2020",118.04905678474661,209.08506881067484,0.0003545907907700988,0.0006280409340583352
Sr90,"Nuclide: Zr-90, decay dataset: icrp107_ame2020_nubase2020",-464686.067195548,-929432.5481007111,-0.0,-0.0
Sr91,"Nuclide: Sr-91, decay dataset: icrp107_ame2020_nubase2020",14518895700.410568,2580495265.6510696,290288.7856116158,51594.06420429001
