parent_nuclide,parent_original,production_rate,nuclide,original_nuclide,atom_number_after_irradiation,atom_number_after_cooling,activity_after_cooling_Bq,is_stable,decay_constant,half_life,half_life_seconds,cooling_time_hours
Rh109,Rh109,0.000682,Ag109,Ag-109,,,0.0,True,0.0,稳定,inf,240.0
Pd96,Pd96,0.000111,Pd96,Pd96,60970018612584.016,0.0,0.0,False,0.0056815342668847975,2.03 分钟,122.0,240.0
Pd96,Pd96,0.000111,Rh96m,Rh-96m,,0.0,0.0,False,0.007650631132008227,1.51 分钟,90.6,240.0
Pd96,Pd96,0.000111,Rh96,Rh-96,,0.0,0.0,False,0.0011669144453871133,9.90 分钟,594.0,240.0
Pd96,Pd96,0.000111,Ru96,Ru-96,,,0.0,True,0.0,稳定,inf,240.0
Pd97,Pd97,3.77e-05,Pd97,Pd97,31570961786675.65,0.0,0.0,False,0.0037265977449459425,3.10 分钟,186.0,240.0
Pd97,Pd97,3.77e-05,Rh97,Rh-97,1.4290582566663638e+59,9.022202151086809e-83,3.395067309157272e-86,False,0.00037630140095545346,30.70 分钟,1842.0,240.0
Pd97,Pd97,3.77e-05,Rh97m,Rh-97m,5861566153445.954,8.719318757757702e-82,2.180292645506203e-85,False,0.0002500530954400957,46.20 分钟,2772.0,240.0
Pd97,Pd97,3.77e-05,Ru97,Ru-97,3.847193848447638e+16,3524598092385623.0,9750419980.619637,False,2.766392004150484e-06,2.90 天,250560.0,240.0
Pd97,Pd97,3.77e-05,Tc97,Tc-97,9.690553730450984e+16,9.690553659718362e+16,818.664599756889,False,8.448068381891422e-15,2601725.26 年,82048007808000.0,240.0
Pd97,Pd97,3.77e-05,Tc97m,Tc-97m,40487137492599.57,37489221172090.33,3338053.9057454965,False,8.9040364173545e-08,90.10 天,7784639.999999999,240.0
Pd98,Pd98,2.07e-05,Pd98,Pd98,98975654051682.14,1.2296151235279757e-231,8.025463804588373e-235,False,0.0006526809609792328,17.70 分钟,1062.0,240.0
Pd98,Pd98,2.07e-05,Rh98,Rh-98,inf,1.1886279527437098e-231,1.57834121490238e-234,False,0.0013278681619922324,8.70 分钟,522.0,240.0
Pd98,Pd98,2.07e-05,Ru98,Ru-98,,,0.0,True,0.0,稳定,inf,240.0
Pd99,Pd99,6.94e-06,Pd99,Pd99,40119730989218.12,1.099304331954656e-189,5.934421326103613e-193,False,0.000539834252772543,21.40 分钟,1284.0,240.0
Pd99,Pd99,6.94e-06,Rh99m,Rh-99m,552912517289578.75,0.23491565662002037,9.623588951273957e-06,False,4.096614542316461e-05,4.70 小时,16920.0,240.0
Pd99,Pd99,6.94e-06,Rh99,Rh-99,510287797092881.94,331772228745714.8,165320181.26235148,False,4.982942119277268e-07,16.10 天,1391040.0000000002,240.0
Pd99,Pd99,6.94e-06,Ru99,Ru-99,,,0.0,True,0.0,稳定,inf,240.0
Pd100,Pd100,1.57e-06,Pd100,Pd100,1888487545073953.8,279788841680500.47,618351592.8316364,False,2.210065237475593e-06,3.63 天,313632.0,240.0
Pd100,Pd100,1.57e-06,Rh100,Rh-100,2.608531200777058e+17,87694631767703.84,811769321.0473628,False,9.256773244657388e-06,20.80 小时,74880.0,240.0
Pd100,Pd100,1.57e-06,Ru100,Ru-100,,,0.0,True,0.0,稳定,inf,240.0
Pd101,Pd101,3.57e-07,Pd101,Pd101,49010331954677.27,144714.5132073881,3.2896647256921825,False,2.2732099585463243e-05,8.47 小时,30492.000000000004,240.0
Pd101,Pd101,3.57e-07,Rh101m,Rh-101m,521803432066574.94,105654848042841.28,195304126.21977112,False,1.8485107861835032e-06,4.34 天,374976.0,240.0
Pd101,Pd101,3.57e-07,Ru101,Ru-101,,,0.0,True,0.0,稳定,inf,240.0
Pd101,Pd101,3.57e-07,Rh101,Rh-101,54795303789838.62,54481089644966.11,362629.0679350421,False,6.6560538766417264e-09,3.30 年,104137856.064,240.0
Pd102,Pd102,1.14e-07,Pd102,Pd102,307381392000000.0,307381392000000.0,0.0,True,0.0,稳定,inf,240.0
Pd103,Pd103,4.06e-08,Pd103,Pd103,89891986967496.44,59779284974051.85,28225620.287301846,False,4.721638992429171e-07,16.99 天,1468022.4,240.0
Pd103,Pd103,4.06e-08,Rh103m,Rh-103m,2.4431368901721474e+88,137244352325.57967,28255140.090485834,False,0.00020587470166682863,56.11 分钟,3366.8399999999997,240.0
Pd103,Pd103,4.06e-08,Rh103,Rh-103,,,0.0,True,0.0,稳定,inf,240.0
Pd104,Pd104,9.74e-08,Pd104,Pd104,262622347200000.0,262622347200000.0,0.0,True,0.0,稳定,inf,240.0
Pd105,Pd105,7.79e-07,Pd105,Pd105,2100439512000000.0,2100439512000000.0,0.0,True,0.0,稳定,inf,240.0
Pd106,Pd106,6.48e-06,Pd106,Pd106,1.747220544e+16,1.747220544e+16,0.0,True,0.0,稳定,inf,240.0
Pd107,Pd107,1.92e-05,Pd107,Pd107,5.176949717349965e+16,5.176949702235071e+16,174.94090037637727,False,3.3792273527565687e-15,6504313.15 年,205120019520000.0,240.0
Pd107,Pd107,1.92e-05,Ag107,Ag-107,,,0.0,True,0.0,稳定,inf,240.0
Pd108,Pd108,8.59e-05,Pd108,Pd108,2.316145752e+17,2.316145752e+17,0.0,True,0.0,稳定,inf,240.0
Pd109,Pd109,0.000148,Pd109,Pd109,3.2866542858214948e+16,175266020361.442,2462986.775316831,False,1.4052848180369142e-05,13.70 小时,49324.32,240.0
Pd109,Pd109,0.000148,Ag109,Ag-109,,,0.0,True,0.0,稳定,inf,240.0
Pd110,Pd110,0.000404,Pd110,Pd110,1.089316512e+18,1.089316512e+18,0.0,True,0.0,稳定,inf,240.0
Pd111,Pd111,0.000435,Pd111,Pd111,2749728929807234.5,1.549036966539424e-170,7.647511438318603e-174,False,0.000493694573048394,23.40 分钟,1404.0,240.0
Pd111,Pd111,0.000435,Ag111m,Ag-111m,inf,7.477051530682586e-172,7.997989486719225e-174,False,0.010696715749381872,1.08 分钟,64.8,240.0
Pd111,Pd111,0.000435,Ag111,Ag-111,7.563400977804938e+17,2.9829777713889344e+17,321222133965.82605,False,1.0768505787968328e-06,7.45 天,643680.0,240.0
Pd111,Pd111,0.000435,Cd111,Cd-111,,,0.0,True,0.0,稳定,inf,240.0
Pd112,Pd112,0.000764,Pd112,Pd112,2.603210407932541e+17,95515582532830.31,874496179.1643167,False,9.15553416494882e-06,21.03 小时,75708.0,240.0
Pd112,Pd112,0.000764,Ag112,Ag-112,2.0180769720575513e+36,16701886778087.09,1027410874.1802001,False,6.151465926162098e-05,3.13 小时,11268.0,240.0
Pd112,Pd112,0.000764,Cd112,Cd-112,,,0.0,True,0.0,稳定,inf,240.0
Pd114,Pd114,0.000672,Pd114,Pd114,439308298930122.4,0.0,0.0,False,0.004773740912947282,2.42 分钟,145.2,240.0
Pd114,Pd114,0.000672,Ag114,Ag-114,,0.0,0.0,False,0.15068416968694465,4.60 秒,4.6,240.0
Pd114,Pd114,0.000672,Cd114,Cd-114,,,0.0,True,0.0,稳定,inf,240.0
Ag99,Ag99,8.36e-07,Ag99,Ag99,466725447456.42523,0.0,0.0,False,0.005589896617418913,2.07 分钟,124.0,240.0
Ag99,Ag99,8.36e-07,Pd99,Pd-99,5349483518504.729,1.4657900889696098e-190,7.912836974003087e-194,False,0.000539834252772543,21.40 分钟,1284.0,240.0
Ag99,Ag99,8.36e-07,Rh99m,Rh-99m,66604447327678.375,0.02829819725278632,1.1592680638710418e-06,False,4.096614542316461e-05,4.70 小时,16920.0,240.0
Ag99,Ag99,8.36e-07,Rh99,Rh-99,61469826854416.31,39965645998763.33,19914650.077136282,False,4.982942119277268e-07,16.10 天,1391040.0000000002,240.0
Ag99,Ag99,8.36e-07,Ru99,Ru-99,,,0.0,True,0.0,稳定,inf,240.0
Ag101,Ag101,7.31e-08,Ag101,Ag101,219192214454.74878,0.0,0.0,False,0.0010407615323722902,11.10 分钟,666.0,240.0
Ag101,Ag101,7.31e-08,Pd101,Pd-101,10259535592845.94,30293.68787841643,0.688639129663103,False,2.2732099585463243e-05,8.47 小时,30492.000000000004,240.0
Ag101,Ag101,7.31e-08,Rh101m,Rh-101m,106845464660532.75,21634087932436.344,39990844.89235095,False,1.8485107861835032e-06,4.34 天,374976.0,240.0
Ag101,Ag101,7.31e-08,Ru101,Ru-101,,,0.0,True,0.0,稳定,inf,240.0
Ag101,Ag101,7.31e-08,Rh101,Rh-101,11219990776012.787,11155651689205.57,74252.61867240156,False,6.6560538766417264e-09,3.30 年,104137856.064,240.0
Ag102,Ag102,8.12e-09,Ag102,Ag102,28296355824.682983,0.0,0.0,False,0.0008955389929715056,12.90 分钟,774.0,240.0
Ag102,Ag102,8.12e-09,Pd102,Pd-102,,,0.0,True,0.0,稳定,inf,240.0
Ag105,Ag105,8.12e-09,Ag105,Ag105,20155123014070.363,17040376319820.285,3310899.644386332,False,1.9429733136440794e-07,41.29 天,3567456.0,240.0
Ag105,Ag105,8.12e-09,Pd105,Pd-105,,,0.0,True,0.0,稳定,inf,240.0
Ag106,Ag106,8.12e-09,Ag106,Ag106,52556642291.4267,6.325540827412899e-171,3.049896208985861e-174,False,0.0004821558017250593,23.96 分钟,1437.6000000000001,240.0
Ag106,Ag106,8.12e-09,Pd106,Pd-106,,,0.0,True,0.0,稳定,inf,240.0
Ag106,Ag106,8.12e-09,Cd106,Cd-106,,,0.0,True,0.0,稳定,inf,240.0
Ag107,Ag107,3.65e-07,Ag107,Ag107,984159720000000.0,984159720000000.0,0.0,True,0.0,稳定,inf,240.0
Ag108,Ag108,1.79e-06,Ag108,Ag108,1146004031724.2588,0.0,0.0,False,0.004874452746553764,2.37 分钟,142.20000000000002,240.0
Ag108,Ag108,1.79e-06,Cd108,Cd-108,,,0.0,True,0.0,稳定,inf,240.0
Ag108,Ag108,1.79e-06,Pd108,Pd-108,,,0.0,True,0.0,稳定,inf,240.0
Ag109,Ag109,1.19e-05,Ag109,Ag109,3.20863032e+16,3.20863032e+16,0.0,True,0.0,稳定,inf,240.0
Ag110,Ag110,3.27e-05,Ag110,Ag110,3621732563309.3223,0.0,0.0,False,0.028176714656908342,24.60 秒,24.6,240.0
Ag110,Ag110,3.27e-05,Cd110,Cd-110,,,0.0,True,0.0,稳定,inf,240.0
Ag110,Ag110,3.27e-05,Pd110,Pd-110,,,0.0,True,0.0,稳定,inf,240.0
Ag111,Ag111,0.000121,Ag111,Ag111,2.1236228254556074e+17,8.375491001650837e+16,90191523328.35368,False,1.0768505787968328e-06,7.45 天,643680.0,240.0
Ag111,Ag111,0.000121,Cd111,Cd-111,,,0.0,True,0.0,稳定,inf,240.0
Ag112,Ag112,0.0002,Ag112,Ag112,1.01463619808979e+16,8.39727083559484e-08,5.1655525417916386e-12,False,6.151465926162098e-05,3.13 小时,11268.0,240.0
Ag112,Ag112,0.0002,Cd112,Cd-112,,,0.0,True,0.0,稳定,inf,240.0
Ag113,Ag113,0.000447,Ag113,Ag113,3.890611155802979e+16,1368.2431196421508,0.04905823819059077,False,3.5854913126419684e-05,5.37 小时,19332.0,240.0
Ag113,Ag113,0.000447,Cd113,Cd-113,38164319768.0,38164319768.0,1.0886732937479607e-13,False,2.8525945185607395e-24,7705109424657535.00 年,2.42988330816e+23,240.0
Ag113,Ag113,0.000447,Cd113m,Cd-113m,2.0943849647188904e+16,2.091567946371019e+16,32582442.19462263,False,1.55779984346934e-09,14.11 年,444952657.72800004,240.0
Ag113,Ag113,0.000447,In113,In-113,,,0.0,True,0.0,稳定,inf,240.0
Ag114,Ag114,0.000474,Ag114,Ag114,9816794312721.768,0.0,0.0,False,0.15068416968694465,4.60 秒,4.6,240.0
Ag114,Ag114,0.000474,Cd114,Cd-114,,,0.0,True,0.0,稳定,inf,240.0
Ag115,Ag115,0.000729,Ag115,Ag115,3938603772137683.0,7.140776075543801e-202,4.124674003144248e-205,False,0.0005776226504666211,20.00 分钟,1200.0,240.0
Ag115,Ag115,0.000729,Cd115,Cd-115,5.7217197786178125e+17,2.547424017649434e+16,91747712491.3951,False,3.6015877944046708e-06,2.23 天,192456.0,240.0
Ag115,Ag115,0.000729,Cd115m,Cd-115m,1.0538486052340718e+17,9.021582196049035e+16,16227797145.87794,False,1.7987750699633193e-07,44.60 天,3853440.0,240.0
Ag115,Ag115,0.000729,In115m,In-115m,2.952546368524157e+31,2318243565625631.5,99499925160.04366,False,4.2920393109423474e-05,4.49 小时,16149.599999999999,240.0
Ag115,Ag115,0.000729,In115,In-115,1.2828968974655104e+16,1.2828968974655104e+16,6.389750989440577e-07,False,4.9807205879631965e-23,441292630684931.50 年,1.391660440128e+22,240.0
Ag115,Ag115,0.000729,Sn115,Sn-115,,,0.0,True,0.0,稳定,inf,240.0
Ag116,Ag116,0.000531,Ag116,Ag116,384427178055808.9,0.0,0.0,False,0.004310616794527023,2.68 分钟,160.8,240.0
Ag116,Ag116,0.000531,Cd116,Cd-116,,,0.0,True,0.0,稳定,inf,240.0
Ag117,Ag117,0.000569,Ag117,Ag117,188548724521137.06,0.0,0.0,False,0.00941776060543404,1.23 分钟,73.6,240.0
Ag117,Ag117,0.000569,Cd117,Cd-117,1.961222970969896e+16,1.8949058223037118e-13,1.4652483580504715e-17,False,7.7325656019628e-05,2.49 小时,8964.0,240.0
Ag117,Ag117,0.000569,Cd117m,Cd-117m,4769187907970655.0,1.5007276586375437e-06,8.599744918757783e-11,False,5.73038343716886e-05,3.36 小时,12096.0,240.0
Ag117,Ag117,0.000569,In117m,In-117m,4.088837700454178e+29,2.0261792446733428e-08,2.01440107681355e-12,False,9.941870059666456e-05,1.94 小时,6972.0,240.0
Ag117,Ag117,0.000569,Sn117,Sn-117,,,0.0,True,0.0,稳定,inf,240.0
Ag117,Ag117,0.000569,In117,In-117,8.878829465732035e+93,4.0273912915115063e-07,1.0769964964208632e-10,False,0.0002674178937345468,43.20 分钟,2592.0,240.0
Cd108,Cd108,4.06e-09,Cd108,Cd108,10947091679999.998,10947091679999.998,0.0,True,0.0,稳定,inf,240.0
Cd109,Cd109,4.06e-08,Cd109,Cd109,108652744836716.95,107032686997742.89,1861017.9270276602,False,1.7387379306537502e-08,1.26 年,39864960.0,240.0
Cd109,Cd109,4.06e-08,Ag109,Ag-109,,,0.0,True,0.0,稳定,inf,240.0
Cd110,Cd110,9.3e-07,Cd110,Cd110,2507585040000000.0,2507585040000000.0,0.0,True,0.0,稳定,inf,240.0
Cd111,Cd111,4.34e-06,Cd111,Cd111,1.170206352e+16,1.170206352e+16,0.0,True,0.0,稳定,inf,240.0
Cd112,Cd112,2.46e-05,Cd112,Cd112,6.63296688e+16,6.63296688e+16,0.0,True,0.0,稳定,inf,240.0
Cd113,Cd113,5.23e-05,Cd113,Cd113,0.0,0.0,0.0,False,2.8525945185607395e-24,7705109424657535.00 年,2.42988330816e+23,240.0
Cd113,Cd113,5.23e-05,In113,In-113,,,0.0,True,0.0,稳定,inf,240.0
Cd114,Cd114,0.000175,Cd114,Cd114,4.718574e+17,4.718574e+17,0.0,True,0.0,稳定,inf,240.0
Cd115,Cd115,0.000246,Cd115,Cd115,2.0366704991197706e+17,9067664174824522.0,32657988615.8085,False,3.6015877944046708e-06,2.23 天,192456.0,240.0
Cd115,Cd115,0.000246,In115m,In-115m,1.0578565598656402e+31,830594631605807.2,35649448103.098015,False,4.2920393109423474e-05,4.49 小时,16149.599999999999,240.0
Cd115,Cd115,0.000246,In115,In-115,-825832618990658.0,-825832618990658.0,-4.113241527618337e-08,False,4.9807205879631965e-23,441292630684931.50 年,1.391660440128e+22,240.0
Cd115,Cd115,0.000246,Sn115,Sn-115,,,0.0,True,0.0,稳定,inf,240.0
Cd116,Cd116,0.000529,Cd116,Cd116,1.4263575119999997e+18,1.4263575119999997e+18,0.0,True,0.0,稳定,inf,240.0
Cd117,Cd117,0.000477,Cd117,Cd117,1.9251019992926296e+16,1.8600062517032968e-13,1.4382620361356672e-17,False,7.7325656019628e-05,2.49 小时,8964.0,240.0
Cd117,Cd117,0.000477,In117m,In-117m,1.2021503135928696e+25,5.95712569884802e-13,5.922496962704674e-17,False,9.941870059666456e-05,1.94 小时,6972.0,240.0
Cd117,Cd117,0.000477,Sn117,Sn-117,,,0.0,True,0.0,稳定,inf,240.0
Cd117,Cd117,0.000477,In117,In-117,1.4167133920854666e+86,6.4261389408072375e-15,1.718464540396223e-18,False,0.0002674178937345468,43.20 分钟,2592.0,240.0
Cd117,Cd117,0.000477,Sn117m,Sn-117m,,,,False,5.830331985491573e-07,13.76 天,1188864.0,240.0
Cd118,Cd118,0.000707,Cd118,Cd118,9606654403644546.0,6.353467086532013e-71,1.4592073551391899e-74,False,0.00022967103398275192,50.30 分钟,3018.0,240.0
Cd118,Cd118,0.000707,In118,In-118,inf,1.0543423641772341e-73,1.4616288741487137e-74,False,0.13862943611198905,5.00 秒,5.0,240.0
Cd118,Cd118,0.000707,Sn118,Sn-118,,,0.0,True,0.0,稳定,inf,240.0
Cd119,Cd119,0.000418,Cd119,Cd119,303747932336560.56,0.0,0.0,False,0.004294592196777852,2.69 分钟,161.4,240.0
Cd119,Cd119,0.000418,In119m,In-119m,2152842594064942.2,3.2286111791379556e-226,2.0721321629109206e-229,False,0.0006418029449629123,18.00 分钟,1080.0,240.0
Cd119,Cd119,0.000418,Sn119,Sn-119,,,0.0,True,0.0,稳定,inf,240.0
Cd119,Cd119,0.000418,In119,In-119,inf,2.3658821201245447e-228,1.1388225840982737e-230,False,0.004813522087221842,2.40 分钟,144.0,240.0
Cd119,Cd119,0.000418,Sn119m,Sn-119m,,,,False,2.7371329962594347e-08,293.10 天,25323840.000000004,240.0
In103,In103,8.12e-09,In103,In103,2193515955.401782,0.0,0.0,False,0.011552453009332421,1.00 分钟,60.0,240.0
In103,In103,8.12e-09,Cd103,Cd-103,,0.0,0.0,False,0.001582527809497592,7.30 分钟,438.0,240.0
In103,In103,8.12e-09,Ag103,Ag-103,162128248053.63422,1.7009108752549154e-55,2.9908208461864367e-59,False,0.00017583642327751023,1.09 小时,3942.0,240.0
In103,In103,8.12e-09,Pd103,Pd-103,18026803780556.434,11988047841893.322,5660323.413338988,False,4.721638992429171e-07,16.99 天,1468022.4,240.0
In105,In105,4.06e-09,In105,In105,5560562946.943518,0.0,0.0,False,0.002278590337146434,5.07 分钟,304.20000000000005,240.0
In105,In105,4.06e-09,Cd105,Cd-105,66989664104.960724,5.259298784914634e-68,1.0947351725182958e-71,False,0.00020815230647445806,55.50 分钟,3330.0,240.0
In105,In105,4.06e-09,Ag105m,Ag-105m,inf,5.938397650191649e-69,9.488666639636112e-72,False,0.0015978496555093251,7.23 分钟,433.8,240.0
In105,In105,4.06e-09,Ag105,Ag-105,8343614589851.654,7054203161119.879,1370612.849107963,False,1.9429733136440794e-07,41.29 天,3567456.0,240.0
In105,In105,4.06e-09,Pd105,Pd-105,,,0.0,True,0.0,稳定,inf,240.0
In111,In111,4.06e-08,In111,In111,40553937427483.64,3425527980779.075,9798347.176689437,False,2.86039034906992e-06,2.80 天,242326.08,240.0
In111,In111,4.06e-08,Cd111,Cd-111,,,0.0,True,0.0,稳定,inf,240.0
In111,In111,4.06e-08,Cd111m,Cd-111m,4.9704752866970265e+95,2081708.065015964,495.85225979887105,False,0.00023819490740891591,48.50 分钟,2910.0,240.0
In112,In112,1.99e-07,In112,In112,804747516825.1936,2.1763460145319877e-278,1.6795013403425972e-281,False,0.0007717069478511971,14.97 分钟,898.2,240.0
In112,In112,1.99e-07,Cd112,Cd-112,,,0.0,True,0.0,稳定,inf,240.0
In112,In112,1.99e-07,Sn112,Sn-112,,,0.0,True,0.0,稳定,inf,240.0
In113,In113,1.84e-06,In113,In113,4961243520000000.0,4961243520000000.0,0.0,True,0.0,稳定,inf,240.0
In114,In114,7.33e-06,In114,In114,2372828681091.0,0.0,0.0,False,0.00964043366564597,1.20 分钟,71.9,240.0
In114,In114,7.33e-06,Sn114,Sn-114,,,0.0,True,0.0,稳定,inf,240.0
In114,In114,7.33e-06,Cd114,Cd-114,,,0.0,True,0.0,稳定,inf,240.0
In115,In115,3.33e-05,In115,In115,0.0,0.0,0.0,False,4.9807205879631965e-23,441292630684931.50 年,1.391660440128e+22,240.0
In115,In115,3.33e-05,Sn115,Sn-115,,,0.0,True,0.0,稳定,inf,240.0
In117,In117,0.000206,In117,In117,2404007043141815.0,1.0904452065048676e-85,2.9160456035646465e-89,False,0.0002674178937345468,43.20 分钟,2592.0,240.0
In117,In117,0.000206,Sn117,Sn-117,,,0.0,True,0.0,稳定,inf,240.0
In117,In117,0.000206,Sn117m,Sn-117m,1544603813454590.2,933351658565947.0,544175002.8648651,False,5.830331985491573e-07,13.76 天,1188864.0,240.0
In118,In118,0.000277,In118,In118,6235672410163.112,0.0,0.0,False,0.13862943611198905,5.00 秒,5.0,240.0
In118,In118,0.000277,Sn118,Sn-118,,,0.0,True,0.0,稳定,inf,240.0
In119,In119,0.000515,In119,In119,333889867103029.94,0.0,0.0,False,0.004813522087221842,2.40 分钟,144.0,240.0
In119,In119,0.000515,Sn119,Sn-119,,,0.0,True,0.0,稳定,inf,240.0
In119,In119,0.000515,Sn119m,Sn-119m,1.300594433029681e+16,1.2701977373439492e+16,347670013.8658198,False,2.7371329962594347e-08,293.10 天,25323840.000000004,240.0
In121,In121,0.000587,In121,In121,61049709155298.734,0.0,0.0,False,0.030006371452811483,23.10 秒,23.1,240.0
In121,In121,0.000587,Sn121,Sn-121,2.3214839113074595e+17,493075394045277.2,3512289012.0644546,False,7.1232291338836e-06,1.13 天,97308.0,240.0
In121,In121,0.000587,Sn121m,Sn-121m,1.7960268438304093e+17,1.795250598597734e+17,89823780.2526684,False,5.003411797931138e-10,43.93 年,1385349054.912,240.0
In121,In121,0.000587,Sb121,Sb-121,,,0.0,True,0.0,稳定,inf,240.0
Sn114,Sn114,1.01e-07,Sn114,Sn114,272329128000000.0,272329128000000.0,0.0,True,0.0,稳定,inf,240.0
Sn115,Sn115,5.28e-07,Sn115,Sn115,1423661184000000.0,1423661184000000.0,0.0,True,0.0,稳定,inf,240.0
Sn116,Sn116,4.3e-06,Sn116,Sn116,1.1594210400000002e+16,1.1594210400000002e+16,0.0,True,0.0,稳定,inf,240.0
Sn117,Sn117,1.27e-05,Sn117,Sn117,3.42433656e+16,3.42433656e+16,0.0,True,0.0,稳定,inf,240.0
Sn118,Sn118,5.52e-05,Sn118,Sn118,1.488373056e+17,1.488373056e+17,0.0,True,0.0,稳定,inf,240.0
Sn119,Sn119,9.76e-05,Sn119,Sn119,2.631616128e+17,2.631616128e+17,0.0,True,0.0,稳定,inf,240.0
Sn120,Sn120,0.000259,Sn120,Sn120,6.98348952e+17,6.98348952e+17,0.0,True,0.0,稳定,inf,240.0
Sn121,Sn121,0.000289,Sn121,Sn121,1.2634454608250122e+17,268351576944658.12,1911529771.0157952,False,7.1232291338836e-06,1.13 天,97308.0,240.0
Sn121,Sn121,0.000289,Sb121,Sb-121,,,0.0,True,0.0,稳定,inf,240.0
Sn122,Sn122,0.000518,Sn122,Sn122,1.396697904e+18,1.396697904e+18,0.0,True,0.0,稳定,inf,240.0
Sn123,Sn123,0.000402,Sn123,Sn123,1.0553611168370733e+18,1.0002338639605862e+18,62108459707.96608,False,6.209393817365639e-08,129.20 天,11162879.999999998,240.0
Sn123,Sn123,0.000402,Sb123,Sb-123,,,0.0,True,0.0,稳定,inf,240.0
Sn124,Sn124,0.000506,Sn124,Sn124,1.3643419680000003e+18,1.3643419680000003e+18,0.0,True,0.0,稳定,inf,240.0
Sn125,Sn125,0.000287,Sn125,Sn125,5.5186685546946874e+17,2.688824965427783e+17,223767606496.5446,False,8.322133622444402e-07,9.64 天,832896.0,240.0
Sn125,Sn125,0.000287,Sb125,Sb-125,5.052861817036642e+17,5.01821953667498e+17,3995747081.1964087,False,7.962479624484403e-09,2.76 年,87051674.00724481,240.0
Sn125,Sn125,0.000287,Te125,Te-125,,,0.0,True,0.0,稳定,inf,240.0
Sn125,Sn125,0.000287,Te125m,Te-125m,963736444563506.6,854110443992811.2,119375130.28705724,False,1.3976544968704536e-07,57.40 天,4959360.0,240.0
Sn126,Sn126,0.00027,Sn126,Sn126,7.280085301096477e+17,7.280084700402711e+17,69524.73859778496,False,9.549990344746824e-14,230152.62 年,7258092998400.0,240.0
Sn126,Sn126,0.00027,Sb126m,Sb-126m,2.652253346579721e+234,115248141.95589511,69524.73860879114,False,0.0006032612537510403,19.15 分钟,1149.0,240.0
Sn126,Sn126,0.00027,Te126,Te-126,,,0.0,True,0.0,稳定,inf,240.0
Sn126,Sn126,0.00027,Sb126,Sb-126,7.788486338814341e+16,4.443284054636226e+16,28863489793.241695,False,6.495981224320975e-07,12.35 天,1067040.0,240.0
Sn127,Sn127,0.000119,Sn127,Sn127,4050440669371222.0,1.5998313362201083e-19,1.4668235186143093e-23,False,9.168613499470175e-05,2.10 小时,7560.0,240.0
Sn127,Sn127,0.000119,Sb127,Sb-127,1.5223097727830208e+17,2.5153993409786784e+16,52415282623.307945,False,2.083775795334131e-06,3.85 天,332640.0,240.0
Sn127,Sn127,0.000119,Te127,Te-127,1.2614487842930012e+23,2365355770968557.5,48708843840.40556,False,2.0592607859772586e-05,9.35 小时,33660.0,240.0
Sn127,Sn127,0.000119,Te127m,Te-127m,5.207040674600358e+16,4.886225877098707e+16,3596323575.3164444,False,7.360125515629728e-08,109.00 天,9417600.0,240.0
Sn127,Sn127,0.000119,I127,I-127,,,0.0,True,0.0,稳定,inf,240.0
Sn128,Sn128,8.93e-05,Sn128,Sn128,1424961721978151.0,5.8768146034024e-59,1.1493418749003687e-62,False,0.00019557225341683464,59.07 分钟,3544.2,240.0
Sn128,Sn128,8.93e-05,Sb128m,Sb-128m,inf,1.2557812179039443e-59,1.3949378374843802e-62,False,0.0011108127893588867,10.40 分钟,624.0,240.0
Sn128,Sn128,8.93e-05,Te128,Te-128,,,0.0,True,0.0,稳定,inf,240.0
Sn128,Sn128,8.93e-05,Sb128,Sb-128,478686393900621.25,4586633.514708556,98.01492443525675,False,2.1369687401650797e-05,9.01 小时,32436.0,240.0
Sn129,Sn129,3.19e-05,Sn129,Sn129,19216766566430.617,0.0,0.0,False,0.005180472201494359,2.23 分钟,133.8,240.0
Sn129,Sn129,3.19e-05,Sb129,Sb-129,2294369878007014.5,0.08726608384910012,3.818702018845424e-06,False,4.375929170201674e-05,4.40 小时,15840.000000000002,240.0
Sn129,Sn129,3.19e-05,Te129,Te-129,2.4256800591484717e+75,12669674270744.098,2102957135.8666553,False,0.00016598352024902905,1.16 小时,4176.0,240.0
Sn129,Sn129,3.19e-05,Te129m,Te-129m,1.7676108141987536e+16,1.4381175601996554e+16,3433735436.529082,False,2.387659765487025e-07,33.60 天,2903040.0,240.0
Sn129,Sn129,3.19e-05,I129,I-129,6.774105350841973e+16,6.774105342653615e+16,94.77265822819858,False,1.3990431715234201e-15,15710417.92 年,495443739456000.0,240.0
Sn130,Sn130,2.11e-05,Sn130,Sn130,21203627385639.99,0.0,0.0,False,0.003105498120788285,3.72 分钟,223.20000000000002,240.0
Sn130,Sn130,2.11e-05,Sb130m,Sb-130m,,0.0,0.0,False,0.0018337226998940352,6.30 分钟,378.0,240.0
Sn130,Sn130,2.11e-05,Te130,Te-130,,,0.0,True,0.0,稳定,inf,240.0
Sb115,Sb115,4.06e-09,Sb115,Sb115,35205931084.1986,3.199797188929265e-125,1.1515734163395424e-128,False,0.00035988950184836203,32.10 分钟,1926.0,240.0
Sb115,Sb115,4.06e-09,Sn115,Sn-115,,,0.0,True,0.0,稳定,inf,240.0
Sb116,Sb116,1.22e-08,Sb116,Sb116,52071691571.828514,2.2916587197876154e-264,1.6755873211248937e-267,False,0.0007311679119830646,15.80 分钟,948.0,240.0
