parent_nuclide,parent_original,production_rate,nuclide,original_nuclide,atom_number_EOL,activity_EOL_Bq,is_stable,decay_constant,half_life,half_life_seconds
I128,I128,0.000133,I128,I128,897847681710620.8,415059750000.0,False,0.0004622830335867316,24.99 分钟,1499.3999999999999
I128,I128,0.000133,Xe128,Xe-128,3.330315257523275e+17,0.0,True,0.0,稳定,inf
I128,I128,0.000133,Te128,Te-128,2.4682250565961976e+16,0.0,True,0.0,稳定,inf
I129,I129,0.000275,I129,I129,7.414902021331215e+17,1037.3768040458642,False,1.3990431715234201e-15,15710417.92 年,495443739456000.0
I129,I129,0.000275,Xe129,Xe-129,-2133121536.0,0.0,True,0.0,稳定,inf
I130,I130,0.000297,I130,I130,5.949908934723432e+16,926861426351.1268,False,1.5577741382594957e-05,12.36 小时,44496.0
I130,I130,0.000297,Xe130,Xe-130,7.413103266527657e+17,0.0,True,0.0,稳定,inf
I131,I131,0.000468,I131,I131,8.448736202747944e+17,845067103890.3093,False,1.000229008943908e-06,8.02 天,692988.48
I131,I131,0.000468,Xe131,Xe-131,4.121038710125971e+17,0.0,True,0.0,稳定,inf
I131,I131,0.000468,Xe131m,Xe-131m,4020517946296672.0,2724219022.6028757,False,6.775791226382097e-07,11.84 天,1022976.0
I132,I132,0.000395,I132,I132,1.4693180183280298e+16,1232696250000.0,False,8.389580979907351e-05,2.29 小时,8262.0
I132,I132,0.000395,Xe132,Xe-132,1.0503563798167197e+18,0.0,True,0.0,稳定,inf
I133,I133,0.000475,I133,I133,1.6008363459467152e+17,1481857905623.465,False,9.256773244657388e-06,20.80 小时,74880.0
I133,I133,0.000475,Xe133,Xe-133,6.404003136726806e+17,979903698431.9548,False,1.5301424398314711e-06,5.24 天,452995.2
I133,I133,0.000475,Cs133,Cs-133,4.4794045976070406e+17,0.0,True,0.0,稳定,inf
I133,I133,0.000475,Xe133m,Xe-133m,1.0859834052773488e+16,39782382858.8958,False,3.6632588182814627e-06,2.19 天,189216.0
I134,I134,0.000298,I134,I134,4226300138209468.0,929983499999.9999,False,0.0002200467239872842,52.50 分钟,3150.0
I134,I134,0.000298,Xe134,Xe-134,7.992794438617905e+17,0.0,True,0.0,稳定,inf
I135,I135,0.00024,I135,I135,2.5557162254502452e+16,748979999992.4501,False,2.9306070546251702e-05,6.57 小时,23652.0
I135,I135,0.00024,Xe135,Xe-135,2.9663752679846356e+16,624888965927.0309,False,2.1065742176025568e-05,9.14 小时,32904.0
I135,I135,0.00024,Cs135,Cs-135,5.177541781319577e+17,4944.547402112524,False,9.549990344746825e-15,2301526.19 年,72580929984000.0
I135,I135,0.00024,Ba135,Ba-135,0.0,0.0,True,0.0,稳定,inf
I135,I135,0.00024,Xe135m,Xe-135m,164237974939466.5,124091006398.69867,False,0.0007555561157182748,15.29 分钟,917.4
Xe124,Xe124,1.22e-08,Xe124,Xe124,32895201600000.0,0.0,True,0.0,稳定,inf
Xe125,Xe125,7.31e-08,Xe125,Xe125,20022441935802.695,228114713.60497785,False,1.1392951685732172e-05,16.90 小时,60839.99999999999
Xe125,Xe125,7.31e-08,I125,I-125,168005314183353.97,22690720.835920855,False,1.3505954229017514e-07,59.40 天,5132160.0
Xe125,Xe125,7.31e-08,Te125,Te-125,9073820680843.693,0.0,True,0.0,稳定,inf
Xe126,Xe126,8.81e-07,Xe126,Xe126,2375464968000000.0,0.0,True,0.0,稳定,inf
Xe127,Xe127,3.1e-06,Xe127,Xe127,7610971935383362.0,1677453366.1260707,False,2.2039936296803306e-07,36.40 天,3144960.0
Xe127,Xe127,3.1e-06,I127,I-127,747644864616638.0,0.0,True,0.0,稳定,inf
Xe128,Xe128,1.52e-05,Xe128,Xe128,4.09841856e+16,0.0,True,0.0,稳定,inf
Xe129,Xe129,3.22e-05,Xe129,Xe129,8.682176159999998e+16,0.0,True,0.0,稳定,inf
Xe130,Xe130,9.94e-05,Xe130,Xe130,2.680150032e+17,0.0,True,0.0,稳定,inf
Xe131,Xe131,0.000142,Xe131,Xe131,3.82878576e+17,0.0,True,0.0,稳定,inf
Xe132,Xe132,0.000304,Xe132,Xe132,8.19683712e+17,0.0,True,0.0,稳定,inf
Xe133,Xe133,0.000328,Xe133,Xe133,4.9062281485853254e+17,750722790964.6191,False,1.5301424398314711e-06,5.24 天,452995.2
Xe133,Xe133,0.000328,Cs133,Cs-133,3.9377276914146746e+17,0.0,True,0.0,稳定,inf
Xe134,Xe134,0.000532,Xe134,Xe134,1.434446496e+18,0.0,True,0.0,稳定,inf
Xe135,Xe135,0.000443,Xe135,Xe135,6.562751130356773e+16,1382492232775.1614,False,2.1065742176025568e-05,9.14 小时,32904.0
Xe135,Xe135,0.000443,Cs135,Cs-135,1.1288457875602748e+18,10780.46637190875,False,9.549990344746825e-15,2301526.19 年,72580929984000.0
Xe135,Xe135,0.000443,Ba135,Ba-135,0.0,0.0,True,0.0,稳定,inf
Xe137,Xe137,0.000186,Xe137,Xe137,191837557721264.12,580459500000.0,False,0.0030257865398984865,3.82 分钟,229.08
Xe137,Xe137,0.000186,Cs137,Cs-137,5.0116757511361734e+17,364905299.41230726,False,7.28110351771224e-10,30.19 年,951980944.7479681
Xe137,Xe137,0.000186,Ba137m,Ba-137m,76075175419.98859,344378875.08469397,False,0.004526823279518974,2.55 分钟,153.12
Xe137,Xe137,0.000186,Ba137,Ba-137,0.0,0.0,True,0.0,稳定,inf
Xe138,Xe138,0.00016,Xe138,Xe138,608565608907529.0,499320000000.0001,False,0.0008204867194128141,14.08 分钟,844.8
Xe138,Xe138,0.00016,Cs138,Cs-138,1444046661477311.2,499320000000.00006,False,0.00034577830018953673,33.41 分钟,2004.6
Xe138,Xe138,0.00016,Ba138,Ba-138,4.293598677296152e+17,0.0,True,0.0,稳定,inf
Cs127,Cs127,2.03e-08,Cs127,Cs127,2056421208183.5007,63351224.99982533,False,3.080654135821979e-05,6.25 小时,22500.0
Cs127,Cs127,2.03e-08,Xe127,Xe-127,48127487887908.14,10607267.67174668,False,2.2039936296803306e-07,36.40 天,3144960.0
Cs127,Cs127,2.03e-08,I127,I-127,4551549303908.337,0.0,True,0.0,稳定,inf
Cs128,Cs128,1.91e-07,Cs128,Cs128,187810348871.125,596063250.0,False,0.003173750826739676,3.64 分钟,218.4
Cs128,Cs128,1.91e-07,Xe128,Xe-128,514810837651128.9,0.0,True,0.0,稳定,inf
Cs129,Cs129,1.41e-06,Cs129,Cs129,728600140937018.0,4375711629.636036,False,6.0056420302206385e-06,1.34 天,115416.00000000001
Cs129,Cs129,1.41e-06,Xe129,Xe-129,3073222339062982.0,0.0,True,0.0,稳定,inf
Cs130,Cs130,4.76e-06,Cs130,Cs130,37559800619788.38,14854770000.0,False,0.000395496508364684,29.21 分钟,1752.6000000000001
Cs130,Cs130,4.76e-06,Xe130,Xe-130,1.2592210095710128e+16,0.0,True,0.0,稳定,inf
Cs130,Cs130,4.76e-06,Ba130,Ba-130,204751383670083.38,0.0,True,0.0,稳定,inf
Cs131,Cs131,1.94e-05,Cs131,Cs131,3.73637260523141e+16,30937337980.135563,False,8.280046250424609e-07,9.69 天,837129.6
Cs131,Cs131,1.94e-05,Xe131,Xe-131,1.4945037147685904e+16,0.0,True,0.0,稳定,inf
Cs132,Cs132,4.06e-05,Cs132,Cs132,6.722084631821498e+16,83235331706.14624,False,1.2382368902664616e-06,6.48 天,559785.6
Cs132,Cs132,4.06e-05,Xe132,Xe-132,4.145999416377565e+16,0.0,True,0.0,稳定,inf
Cs132,Cs132,4.06e-05,Ba132,Ba-132,790076318009380.0,0.0,True,0.0,稳定,inf
Cs133,Cs133,0.000111,Cs133,Cs133,2.99292408e+17,0.0,True,0.0,稳定,inf
Cs134,Cs134,0.000167,Cs134,Cs134,4.482237904297821e+17,4768125534.215207,False,1.0637823417724572e-08,2.07 年,65158740.969984
Cs134,Cs134,0.000167,Ba134,Ba-134,2062985570217920.0,0.0,True,0.0,稳定,inf
Cs134,Cs134,0.000167,Xe134,Xe-134,6188956710.653809,0.0,True,0.0,稳定,inf
Cs135,Cs135,0.000341,Cs135,Cs135,9.194478436525111e+17,8780.71802937977,False,9.549990344746825e-15,2301526.19 年,72580929984000.0
Cs135,Cs135,0.000341,Ba135,Ba-135,4347488896.0,0.0,True,0.0,稳定,inf
Cs136,Cs136,0.000397,Cs136,Cs136,8.321443583279953e+17,507287898754.9205,False,6.096152592732829e-07,13.16 天,1137024.0
Cs136,Cs136,0.000397,Ba136,Ba-136,2.3829785767200474e+17,0.0,True,0.0,稳定,inf
Cs137,Cs137,0.000573,Cs137,Cs137,1.544510077192151e+18,1124573775.6185775,False,7.28110351771224e-10,30.19 年,951980944.7479681
Cs137,Cs137,0.000573,Ba137m,Ba-137m,234450296455.1433,1061315059.8832675,False,0.004526823279518974,2.55 分钟,153.12
Cs137,Cs137,0.000573,Ba137,Ba-137,458418957641291.5,0.0,True,0.0,稳定,inf
Cs138,Cs138,0.000318,Cs138,Cs138,2870042739686155.5,992398499999.9999,False,0.00034577830018953673,33.41 分钟,2004.6
Cs138,Cs138,0.000318,Ba138,Ba-138,8.545622612603137e+17,0.0,True,0.0,稳定,inf
Cs139,Cs139,0.000321,Cs139,Cs139,803839855050544.4,1001760750000.0001,False,0.001246219310607597,9.27 分钟,556.1999999999999
Cs139,Cs139,0.000321,Ba139,Ba-139,7202474472545656.0,1001760750000.0001,False,0.0001390856370013535,1.38 小时,4983.6
Cs139,Cs139,0.000321,La139,La-139,8.575149736724037e+17,0.0,True,0.0,稳定,inf
Cs140,Cs140,0.000179,Cs140,Cs140,51336467525200.62,558614250000.0,False,0.010881431405964604,1.06 分钟,63.7
Cs140,Cs140,0.000179,Ba140,Ba-140,3.722990131275796e+17,234220713448.93594,False,6.291198880204206e-07,12.75 天,1101772.8
Cs140,Cs140,0.000179,La140,La-140,3.8995022413777816e+16,186424529408.68674,False,4.780726304771113e-06,1.68 天,144987.84
Cs140,Cs140,0.000179,Ce140,Ce-140,0.0,0.0,True,0.0,稳定,inf
Ba130,Ba130,1.3e-07,Ba130,Ba130,350522640000000.0,0.0,True,0.0,稳定,inf
Ba131,Ba131,4.26e-07,Ba131,Ba131,862688293254299.6,601821616.5169978,False,6.976118966988177e-07,11.50 天,993600.0
Ba131,Ba131,4.26e-07,Cs131,Cs-131,225918441418208.78,187061514.37666112,False,8.280046250424609e-07,9.69 天,837129.6
Ba131,Ba131,4.26e-07,Xe131,Xe-131,60028993327492.28,0.0,True,0.0,稳定,inf
Ba132,Ba132,2.54e-06,Ba132,Ba132,6848673119999999.0,0.0,True,0.0,稳定,inf
Ba133,Ba133,7.77e-06,Ba133,Ba133,2.0931582933163704e+16,43703588.811554745,False,2.08792564571461e-09,10.53 年,331978862.3616
Ba133,Ba133,7.77e-06,Cs133,Cs-133,18885626836296.0,0.0,True,0.0,稳定,inf
Ba134,Ba134,3.01e-05,Ba134,Ba134,8.11594728e+16,0.0,True,0.0,稳定,inf
Ba135,Ba135,5.47e-05,Ba135,Ba135,1.474891416e+17,0.0,True,0.0,稳定,inf
Ba136,Ba136,0.000148,Ba136,Ba136,3.99056544e+17,0.0,True,0.0,稳定,inf
Ba137,Ba137,0.000217,Ba137,Ba137,5.85103176e+17,0.0,True,0.0,稳定,inf
Ba138,Ba138,0.000414,Ba138,Ba138,1.116279792e+18,0.0,True,0.0,稳定,inf
Ba139,Ba139,0.000306,Ba139,Ba139,6865910244856606.0,954949500000.0,False,0.0001390856370013535,1.38 小时,4983.6
Ba139,Ba139,0.000306,La139,La-139,8.182104577551434e+17,0.0,True,0.0,稳定,inf
Ba140,Ba140,0.000395,Ba140,Ba140,8.216194736939037e+17,516897151285.7056,False,6.291198880204206e-07,12.75 天,1101772.8
Ba140,Ba140,0.000395,La140,La-140,8.606016129982264e+16,411430076918.90704,False,4.780726304771113e-06,1.68 天,144987.84
Ba140,Ba140,0.000395,Ce140,Ce-140,1.57369925006274e+17,0.0,True,0.0,稳定,inf
Ba141,Ba141,0.000257,Ba141,Ba141,1268400601211080.5,802032750000.0,False,0.0006323181723772535,18.27 分钟,1096.2
Ba141,Ba141,0.000257,La141,La-141,1.632883532593575e+16,802032750000.0,False,4.911757231859023e-05,3.92 小时,14112.0
Ba141,Ba141,0.000257,Ce141,Ce-141,6.097710734865385e+17,150483292849.7819,False,2.4678653906842633e-07,32.51 天,2808691.2
Ba141,Ba141,0.000257,Pr141,Pr-141,0.0,0.0,True,0.0,稳定,inf
Ba142,Ba142,0.00025,Ba142,Ba142,715864197267823.0,780187500000.0,False,0.0010898540574841907,10.60 分钟,636.0
Ba142,Ba142,0.00025,La142,La-142,6152380035009308.0,780187499999.9999,False,0.00012681068067324283,1.52 小时,5466.0
Ba142,Ba142,0.00025,Ce142,Ce-142,6.672137557677229e+17,0.0,True,0.0,稳定,inf
La132,La132,4.06e-09,La132,La132,315866297577.85626,12670244.999999985,False,4.011268406018202e-05,4.80 小时,17280.0
La132,La132,4.06e-09,Ba132,Ba-132,10631225382422.143,0.0,True,0.0,稳定,inf
La133,La133,1.14e-07,La133,La133,7228359041369.128,355765500.0,False,4.921801725175708e-05,3.91 小时,14083.199999999999
La133,La133,1.14e-07,Ba133,Ba-133,299888668412225.56,626145.2416370907,False,2.08792564571461e-09,10.53 年,331978862.3616
La133,La133,1.14e-07,Cs133,Cs-133,264364546403.78888,0.0,True,0.0,稳定,inf
La134,La134,7.1e-07,La134,La134,1237094374108.6775,2215732500.0,False,0.0017910779859430111,6.45 分钟,387.0
La134,La134,7.1e-07,Ba134,Ba-134,1913155785625891.2,0.0,True,0.0,稳定,inf
La135,La135,3.68e-06,La135,La135,1162874309849255.2,11482094718.19948,False,9.873891460967882e-06,19.50 小时,70200.0
La135,La135,3.68e-06,Ba135,Ba-135,8759612730150745.0,0.0,True,0.0,稳定,inf
La136,La136,9.86e-06,La136,La136,26289288725490.355,30770595000.0,False,0.0011704612978047035,9.87 分钟,592.1999999999999
La136,La136,9.86e-06,Ba136,Ba-136,2.6559504791274508e+16,0.0,True,0.0,稳定,inf
La137,La137,3.43e-05,La137,La137,9.248403578734928e+16,33856.8298711422,False,3.6608296321529493e-13,60039.81 年,1893415564800.0
La137,La137,3.43e-05,Ba137,Ba-137,14612650720.0,0.0,True,0.0,稳定,inf
La138,La138,6.68e-05,La138,La138,1.8013126088342083e+17,0.038789991618770614,False,2.153429195384088e-19,102067683287.67 年,3.21880646016e+18
La138,La138,6.68e-05,Ba138,Ba-138,-10989520991424.0,0.0,True,0.0,稳定,inf
La138,La138,6.68e-05,Ce138,Ce-138,-5560962429400.0,0.0,True,0.0,稳定,inf
La139,La139,0.000166,La139,La139,4.47590448e+17,0.0,True,0.0,稳定,inf
La140,La140,0.000169,La140,La140,1.085460955183795e+17,518929174124.91473,False,4.780726304771113e-06,1.68 天,144987.84
La140,La140,0.000169,Ce140,Ce-140,3.471333364816204e+17,0.0,True,0.0,稳定,inf
La141,La141,0.000276,La141,La141,1.7536025486218936e+16,861327000000.0,False,4.911757231859023e-05,3.92 小时,14112.0
La141,La141,0.000276,Ce141,Ce-141,6.559580176216806e+17,161881608943.04037,False,2.4678653906842633e-07,32.51 天,2808691.2
La141,La141,0.000276,Pr141,Pr-141,7.069248489210022e+16,0.0,True,0.0,稳定,inf
La142,La142,0.000258,La142,La142,6349256196129607.0,805153500000.0,False,0.00012681068067324283,1.52 小时,5466.0
La142,La142,0.000258,Ce142,Ce-142,6.893033678038703e+17,0.0,True,0.0,稳定,inf
La143,La143,0.000291,La143,La143,1116261900358527.8,908138250000.0001,False,0.0008135530288262268,14.20 分钟,852.0
La143,La143,0.000291,Ce143,Ce-143,1.5481066867753546e+17,902187805946.7896,False,5.827684962888516e-06,1.38 天,118940.40000000001
La143,La143,0.000291,Pr143,Pr-143,5.1074358967437626e+17,301949834169.0715,False,5.911965226261167e-07,13.57 天,1172448.0
La143,La143,0.000291,Nd143,Nd-143,0.0,0.0,True,0.0,稳定,inf
Ce135,Ce135,3.25e-08,Ce135,Ce135,9323021119447.756,101415973.05784741,False,1.0878016016320548e-05,17.70 小时,63720.0
Ce135,Ce135,3.25e-08,La135,La-135,10258393468507.635,101290263.67194623,False,9.873891460967882e-06,19.50 小时,70200.0
Ce135,Ce135,3.25e-08,Ba135,Ba-135,68049245412044.59,0.0,True,0.0,稳定,inf
Ce136,Ce136,3.04e-07,Ce136,Ce136,819683712000000.1,0.0,True,0.0,稳定,inf
Ce137,Ce137,9.66e-07,Ce137,Ce137,140914489191474.8,3014644471.7011003,False,2.1393431498763742e-05,9.00 小时,32400.0
Ce137,Ce137,9.66e-07,La137,La-137,2463737989427885.0,901.9325037558531,False,3.6608296321529493e-13,60039.81 年,1893415564800.0
Ce137,Ce137,9.66e-07,Ba137,Ba-137,369470590.5761719,0.0,True,0.0,稳定,inf
Ce138,Ce138,5.85e-06,Ce138,Ce138,1.57735188e+16,0.0,True,0.0,稳定,inf
Ce139,Ce139,1.4e-05,Ce139,Ce139,3.681385656270941e+16,2145730701.3706977,False,5.8285952674249715e-08,137.64 天,11892182.399999999
Ce139,Ce139,1.4e-05,La139,La-139,934735437290592.0,0.0,True,0.0,稳定,inf
Ce140,Ce140,4.56e-05,Ce140,Ce140,1.229525568e+17,0.0,True,0.0,稳定,inf
Ce141,Ce141,5.74e-05,Ce141,Ce141,1.3938180889414358e+17,34397554226.0825,False,2.4678653906842633e-07,32.51 天,2808691.2
Ce141,Ce141,5.74e-05,Pr141,Pr-141,1.5387418305856416e+16,0.0,True,0.0,稳定,inf
Ce142,Ce142,0.000122,Ce142,Ce142,3.28952016e+17,0.0,True,0.0,稳定,inf
Ce143,Ce143,0.000131,Ce143,Ce143,6.969469329769414e+16,406158716124.0992,False,5.827684962888516e-06,1.38 天,118940.40000000001
Ce143,Ce143,0.000131,Pr143,Pr-143,2.3025450794981405e+17,136125664418.91762,False,5.911965226261167e-07,13.57 天,1172448.0
Ce143,Ce143,0.000131,Nd143,Nd-143,5.32697667524919e+16,0.0,True,0.0,稳定,inf
Ce144,Ce144,0.000213,Ce144,Ce144,5.673879906188922e+17,15976592753.667572,False,2.8158144017536774e-08,284.91 天,24616224.000000004
Ce144,Ce144,0.000213,Pr144,Pr-144,23623614574130.758,15793443129.526972,False,0.0006685447343363669,17.28 分钟,1036.8000000000002
Ce144,Ce144,0.000213,Nd144,Nd-144,-5.61854462960755e+17,-5.389135721303354e-06,False,9.591693359352705e-24,2291519556164383.50 年,7.22653607232e+22
Ce144,Ce144,0.000213,Ce140,Ce-140,0.0,0.0,True,0.0,稳定,inf
Ce144,Ce144,0.000213,Pr144m,Pr-144m,97212692447.32104,155978480.75116128,False,0.0016045073624072809,7.20 分钟,432.0
Ce145,Ce145,0.000165,Ce145,Ce145,134163756065307.28,514923750000.0,False,0.0038380242555921666,3.01 分钟,180.6
Ce145,Ce145,0.000165,Pr145,Pr-145,1.6003373746726546e+16,514923749999.5615,False,3.217594978089467e-05,5.98 小时,21542.4
Ce145,Ce145,0.000165,Nd145,Nd-145,4.287565824972081e+17,0.0,True,0.0,稳定,inf
Pr137,Pr137,8.12e-09,Pr137,Pr137,168462025374.85684,25340489.999999996,False,0.00015042256522568257,1.28 小时,4608.0
Pr137,Pr137,8.12e-09,Ce137,Ce-137,1184498602954.3296,25340489.7226848,False,2.1393431498763742e-05,9.00 小时,32400.0
Pr137,Pr137,8.12e-09,La137,La-137,20541219676723.203,7.519790567311153,False,3.6608296321529493e-13,60039.81 年,1893415564800.0
Pr137,Pr137,8.12e-09,Ba137,Ba-137,0.0,0.0,True,0.0,稳定,inf
Pr138,Pr138,5.28e-08,Pr138,Pr138,20681721865.2168,164775600.0,False,0.007967208971953394,1.45 分钟,87.0
Pr138,Pr138,5.28e-08,Ce138,Ce-138,142345436678134.78,0.0,True,0.0,稳定,inf
Pr139,Pr139,4.43e-07,Pr139,Pr139,31664915585849.14,1382492250.0,False,4.366006428319131e-05,4.41 小时,15876.0
Pr139,Pr139,4.43e-07,Ce139,Ce-139,1134745567779066.2,66139726.46088528,False,5.8285952674249715e-08,137.64 天,11892182.399999999
Pr139,Pr139,4.43e-07,La139,La-139,28062820635083.516,0.0,True,0.0,稳定,inf
Pr140,Pr140,1.56e-06,Pr140,Pr140,1428594800313.6436,4868370000.0,False,0.0034078032475906845,3.39 分钟,203.4
Pr140,Pr140,1.56e-06,Ce140,Ce-140,4204843085199686.5,0.0,True,0.0,稳定,inf
Pr141,Pr141,7.16e-06,Pr141,Pr141,1.930570848e+16,0.0,True,0.0,稳定,inf
Pr142,Pr142,1.2e-05,Pr142,Pr142,3718200820842495.5,37442765221.44715,False,1.0070129889585444e-05,19.12 小时,68832.0
Pr142,Pr142,1.2e-05,Nd142,Nd-142,2.863315314152884e+16,0.0,True,0.0,稳定,inf
Pr142,Pr142,1.2e-05,Ce142,Ce-142,4696588569381.832,0.0,True,0.0,稳定,inf
Pr143,Pr143,3.01e-05,Pr143,Pr143,6.3552532316211896e+16,37572036109.42838,False,5.911965226261167e-07,13.57 天,1172448.0
Pr143,Pr143,3.01e-05,Nd143,Nd-143,1.7606940483788104e+16,0.0,True,0.0,稳定,inf
Pr144,Pr144,4.28e-05,Pr144,Pr144,199789323197028.53,133568099999.99997,False,0.0006685447343363669,17.28 分钟,1036.8000000000002
Pr144,Pr144,4.28e-05,Nd144,Nd-144,-199789323197028.56,-1.91631792457851e-09,False,9.591693359352705e-24,2291519556164383.50 年,7.22653607232e+22
Pr144,Pr144,4.28e-05,Ce140,Ce-140,-2.2409008644095997e+18,0.0,True,0.0,稳定,inf
Pr145,Pr145,8.14e-05,Pr145,Pr145,7894997715051818.0,254029049999.78546,False,3.217594978089467e-05,5.98 小时,21542.4
Pr145,Pr145,8.14e-05,Nd145,Nd-145,2.115861014849482e+17,0.0,True,0.0,稳定,inf
Pr146,Pr146,8.61e-05,Pr146,Pr146,561700816355450.4,268696575000.00003,False,0.0004783624434506179,24.15 分钟,1449.0
Pr146,Pr146,8.61e-05,Nd146,Nd-146,2.3159213998364458e+17,0.0,True,0.0,稳定,inf
Pr147,Pr147,0.000129,Pr147,Pr147,466959566564965.6,402576750000.0,False,0.0008621233589054045,13.40 分钟,804.0
Pr147,Pr147,0.000129,Nd147,Nd-147,2.576618799384707e+17,188260648166.20084,False,7.306499828812754e-07,10.98 天,948672.0
Pr147,Pr147,0.000129,Pm147,Pm-147,8.947104257215077e+16,749115446.8272033,False,8.372713956284856e-09,2.63 年,82786439.87827201
Pr147,Pr147,0.000129,Sm147,Sm-147,0.0,0.0,False,2.0721677163129903e-19,106070337534.25 年,3.34503416448e+18
Pr148,Pr148,0.000103,Pr148,Pr148,63717316305494.88,321437250000.0,False,0.005044739305385336,2.29 分钟,137.4
Pr148,Pr148,0.000103,Nd148,Nd-148,2.776580666836945e+17,0.0,True,0.0,稳定,inf
Nd134,Nd134,8.12e-09,Nd134,Nd134,18644885620.915146,25340489.999999996,False,0.0013591121187449908,8.50 分钟,510.0
Nd134,Nd134,8.12e-09,Pr134m,Pr-134m,37289771241.83029,25340489.999999996,False,0.0006795560593724954,17.00 分钟,1020.0
Nd134,Nd134,8.12e-09,Ce134,Ce-134,8861933653041.46,22498477.518148534,False,2.538777472163419e-06,3.16 天,273024.0
Nd134,Nd134,8.12e-09,La134,La-134,0.0,0.0,False,0.0017910779859430111,6.45 分钟,387.0
Nd140,Nd140,8.12e-09,Nd140,Nd140,9283659807837.457,22100445.863145046,False,2.380574721672523e-06,3.37 天,291168.0
Nd140,Nd140,8.12e-09,Pr140,Pr-140,6484582380.920134,22098180.896968964,False,0.0034078032475906845,3.39 分钟,203.4
Nd140,Nd140,8.12e-09,Ce140,Ce-140,12604038969781.621,0.0,True,0.0,稳定,inf
Nd141,Nd141,8.12e-08,Nd141,Nd141,3277112837370.262,253404900.0,False,7.7325656019628e-05,2.49 小时,8964.0
Nd141,Nd141,8.12e-08,Pr141,Pr-141,215664720762629.75,0.0,True,0.0,稳定,inf
Nd142,Nd142,7.39e-07,Nd142,Nd142,1992586392000000.0,0.0,True,0.0,稳定,inf
Nd143,Nd143,1.65e-06,Nd143,Nd143,4448941200000000.0,0.0,True,0.0,稳定,inf
Nd144,Nd144,5.63e-06,Nd144,Nd144,0.0,0.0,False,9.591693359352705e-24,2291519556164383.50 年,7.22653607232e+22
Nd144,Nd144,5.63e-06,Ce140,Ce-140,1.518032664e+16,0.0,True,0.0,稳定,inf
Nd145,Nd145,8.52e-06,Nd145,Nd145,2.297271456e+16,0.0,True,0.0,稳定,inf
Nd146,Nd146,2.19e-05,Nd146,Nd146,5.90495832e+16,0.0,True,0.0,稳定,inf
Nd147,Nd147,2.67e-05,Nd147,Nd147,5.3381469564874984e+16,39003169823.75323,False,7.306499828812754e-07,10.98 天,948672.0
Nd147,Nd147,2.67e-05,Pm147,Pm-147,1.856344246086998e+16,155426393.76881698,False,8.372713956284856e-09,2.63 年,82786439.87827201
Nd147,Nd147,2.67e-05,Sm147,Sm-147,64611037568789.16,1.3388490616753064e-05,False,2.0721677163129903e-19,106070337534.25 年,3.34503416448e+18
Nd147,Nd147,2.67e-05,Nd143,Nd-143,0.0,0.0,True,0.0,稳定,inf
Nd148,Nd148,5.21e-05,Nd148,Nd148,1.404786888e+17,0.0,True,0.0,稳定,inf
Nd149,Nd149,4.84e-05,Nd149,Nd149,1355579893841520.8,151044300000.0,False,0.0001114241223893945,1.73 小时,6220.8
Nd149,Nd149,4.84e-05,Pm149,Pm-149,3.976608163401174e+16,144246354384.01083,False,3.627371580423393e-06,2.21 天,191088.0
Nd149,Nd149,4.84e-05,Sm149,Sm-149,8.938061367214675e+16,0.0,True,0.0,稳定,inf
Nd151,Nd151,5.34e-05,Nd151,Nd151,179451216146500.28,166648050000.0,False,0.0009286537788852429,12.44 分钟,746.4
Nd151,Nd151,5.34e-05,Pm151,Pm-151,2.4510005374691544e+16,166168242576.0617,False,6.77960857355189e-06,1.18 天,102240.0
Nd151,Nd151,5.34e-05,Sm151,Sm-151,1.1928361099140778e+17,29111798.51650339,False,2.440553088101966e-10,90.06 年,2840123347.2000003
Nd151,Nd151,5.34e-05,Eu151,Eu-151,0.0,0.0,True,0.0,稳定,inf
Nd152,Nd152,5.68e-05,Nd152,Nd152,174919390571645.56,177258600000.0,False,0.001013373070994072,11.40 分钟,684.0
Nd152,Nd152,5.68e-05,Pm152,Pm-152,63216481504840.34,177258600000.00003,False,0.0028039934488670922,4.12 分钟,247.20000000000002
Nd152,Nd152,5.68e-05,Sm152,Sm-152,1.5291329452792352e+17,0.0,True,0.0,稳定,inf
Pm136,Pm136,5.68e-08,Pm136,Pm136,27363121039.716484,177258600.0,False,0.006478011033270517,1.78 分钟,107.0
Pm136,Pm136,5.68e-08,Nd136,Nd-136,777163783548.5831,177258600.0,False,0.00022808396859491455,50.65 分钟,3039.0
Pm136,Pm136,5.68e-08,Pr136,Pr-136,201003861095.48743,177258600.0,False,0.0008818666419337727,13.10 分钟,786.0
Pm136,Pm136,5.68e-08,Ce136,Ce-136,0.0,0.0,True,0.0,稳定,inf
Pm143,Pm143,3.25e-08,Pm143,Pm143,86494531701781.98,2618511.564593946,False,3.02737238190053e-08,265.00 天,22896000.0
Pm143,Pm143,3.25e-08,Nd143,Nd-143,1136128298218.0156,0.0,True,0.0,稳定,inf
Pm144,Pm144,1.62e-07,Pm144,Pm144,432661165144601.94,9562094.006917715,False,2.2100652374755932e-08,363.00 天,31363200.0
Pm144,Pm144,1.62e-07,Nd144,Nd-144,-432661165144602.2,-4.149953224567285e-09,False,9.591693359352705e-24,2291519556164383.50 年,7.22653607232e+22
Pm144,Pm144,1.62e-07,Ce140,Ce-140,-8481914486784000.0,0.0,True,0.0,稳定,inf
